Distance,YL_M1_B1_W1_s30,YR_M1_B1_W1_s30,YL_M1_B1_W2_s30,YR_M1_B1_W2_s30,YL_M1_B1_W1_s40,YR_M1_B1_W1_s40,YL_M1_B1_W2_s40,YR_M1_B1_W2_s40,YL_M1_B1_W1_s50,YR_M1_B1_W1_s50,YL_M1_B1_W2_s50,YR_M1_B1_W2_s50,YL_M1_B1_W1_s70,YR_M1_B1_W1_s70,YL_M1_B1_W2_s70,YR_M1_B1_W2_s70,YL_M1_B1_W1_s100,YR_M1_B1_W1_s100,YL_M1_B1_W2_s100,YR_M1_B1_W2_s100,YL_M1_B1_W1_c30,YR_M1_B1_W1_c30,YL_M1_B1_W2_c30,YR_M1_B1_W2_c30,YL_M1_B1_W1_c40,YR_M1_B1_W1_c40,YL_M1_B1_W2_c40,YR_M1_B1_W2_c40,YL_M1_B1_W1_c50,YR_M1_B1_W1_c50,YL_M1_B1_W2_c50,YR_M1_B1_W2_c50,YL_M1_B1_W1_c70,YR_M1_B1_W1_c70,YL_M1_B1_W2_c70,YR_M1_B1_W2_c70,YL_M1_B1_W1_c100,YR_M1_B1_W1_c100,YL_M1_B1_W2_c100,YR_M1_B1_W2_c100
2505.25,0.021859556,-0.0090918895,0.064489804,-0.053182997,0.020258226,-0.009050412,0.02330111,-0.017572146,0.021847207,-0.010852464,0.025256887,-0.018846616,0.02176509,-0.010891888,0.025273027,-0.018813945,0.021758443,-0.010885496,0.02526912,-0.018810704,0.027264282,-0.019472696,0.08201196,-0.06678404,0.014368699,-0.009832443,0.033698693,-0.027336136,0.015908435,-0.010931409,0.035135336,-0.028705955,0.016024332,-0.011026873,0.035398275,-0.028931305,0.016023137,-0.011025005,0.03540478,-0.02893547
2505.5,0.015851272,-0.0038029477,0.07033546,-0.05976055,0.01258056,-0.0020336495,0.031149982,-0.026383465,0.0132309,-0.0028625997,0.032527536,-0.027197108,0.013026123,-0.002806975,0.032401133,-0.027017439,0.013017829,-0.002801075,0.032396905,-0.027013645,0.020262975,-0.013395905,0.08281604,-0.071142994,0.011974384,-0.006926124,0.03739751,-0.030953676,0.013686948,-0.00836881,0.03723982,-0.030295994,0.013754234,-0.008422234,0.037373208,-0.03039939,0.013750219,-0.008418125,0.037376016,-0.030398287
2505.75,0.0069042873,0.0030862936,0.07557675,-0.06287853,0.001750005,0.00631727,0.044558283,-0.03848619,0.0015463608,0.006353519,0.045586172,-0.03926401,0.0012562992,0.006501536,0.045217145,-0.03888589,0.0012495473,0.0065061813,0.045210794,-0.03887997,0.018186092,-0.010933171,0.08894608,-0.07345195,0.009030564,-0.0048930645,0.04029902,-0.032636452,0.0087407455,-0.0040449984,0.039739788,-0.032506425,0.008630659,-0.0039139083,0.039802514,-0.0326112,0.008625297,-0.0039074095,0.03980711,-0.03260993
2506.0,0.008827484,0.00047061825,0.07590388,-0.05590704,0.00034102402,0.0062248753,0.04817692,-0.038407415,5.4944074e-05,0.0064734044,0.049351707,-0.03924305,-0.00025558076,0.0067167664,0.04873224,-0.038705222,-0.00026306254,0.006722801,0.048722055,-0.03869663,0.017404478,-0.0076610157,0.09094968,-0.07187458,0.009074908,-0.0051051797,0.037750304,-0.030420315,0.0066135144,-0.0012212237,0.038385957,-0.031740088,0.006535753,-0.0010947846,0.03857539,-0.031893484,0.0065382984,-0.001093653,0.0385802,-0.03188869
2506.25,0.012057963,-0.0031612762,0.06686567,-0.047028355,0.0038451448,0.00311309,0.04648998,-0.036652714,0.003698583,0.003124029,0.04713249,-0.037079453,0.0033475736,0.003417993,0.046255305,-0.03631828,0.003339215,0.0034249919,0.04624243,-0.03630711,0.019603679,-0.0058635836,0.0858977,-0.066987775,0.008297069,-0.0010134801,0.033770934,-0.029766534,0.0062582763,0.002045101,0.03580922,-0.031637784,0.006233816,0.0021129693,0.03593804,-0.031723164,0.006238753,0.0021091234,0.03592348,-0.0317089
2506.5,0.013706675,-0.00488498,0.056643646,-0.039643727,0.005526766,0.0010390356,0.049065247,-0.040006593,0.0072760554,-0.0008036718,0.049077917,-0.03941945,0.0070447354,-0.0006433609,0.047929518,-0.03830889,0.0070419703,-0.0006415632,0.04791222,-0.03829106,0.018897064,-0.0041875094,0.07459096,-0.059962906,0.007872197,-5.3922646e-05,0.03100056,-0.029748723,0.0062742503,0.002332923,0.031984806,-0.03049218,0.006249517,0.002401067,0.032040484,-0.030509252,0.006252882,0.0023978204,0.0320296,-0.030497983
2506.75,0.013744965,-0.0042329854,0.04242106,-0.028783908,0.006957491,0.0001916145,0.04181402,-0.03260109,0.006079384,0.0007481668,0.03943847,-0.031007752,0.0057724686,0.0010342766,0.0381168,-0.029887179,0.005767476,0.0010391716,0.038095992,-0.029870415,0.01912402,-0.0056008603,0.05408089,-0.041983917,0.0074064913,0.0005178554,0.022595601,-0.019682672,0.005840039,0.003280962,0.022570597,-0.019526578,0.005799193,0.0033849631,0.02256802,-0.019509673,0.005800659,0.0033832528,0.022559399,-0.019500785
2507.0,0.0106658125,0.0014189654,0.02750166,-0.017565988,0.008643257,-0.0018929224,0.03387829,-0.026397938,0.0062342966,0.0005427352,0.031136787,-0.023873752,0.005780861,0.00095956074,0.029582236,-0.022523161,0.005772028,0.0009684758,0.02956065,-0.022504747,0.02300409,-0.012256802,0.042919792,-0.03219237,0.011074312,-0.0039091734,0.018618735,-0.01536262,0.009532905,-0.0011921283,0.017379584,-0.014229119,0.009493941,-0.0010915557,0.017322725,-0.0141696,0.009493823,-0.0010912688,0.017315274,-0.014161997
2507.25,0.009787313,0.0025096922,0.013537745,-0.0057737185,0.011844409,-0.0059163417,0.026611276,-0.019583946,0.008860752,-0.0025548618,0.022833135,-0.016297612,0.0083140535,-0.0019703717,0.02122821,-0.014898079,0.008304241,-0.001959831,0.02120857,-0.01488084,0.024751026,-0.015195875,0.034925774,-0.025161013,0.0147640975,-0.007627609,0.015344335,-0.011499498,0.012902773,-0.005160055,0.012806142,-0.009142134,0.012783597,-0.005004662,0.012660082,-0.009018637,0.012780869,-0.005001285,0.012652073,-0.009011194
2507.5,0.0056238696,0.0077304696,0.0056857513,0.0009566266,0.014717384,-0.008138699,0.021440525,-0.01473923,0.011277462,-0.0047546555,0.017461281,-0.0112877935,0.010641462,-0.0041392795,0.016071714,-0.010074317,0.010631512,-0.00412909,0.016053094,-0.010057797,0.024186274,-0.014331988,0.027074674,-0.018436115,0.016305108,-0.0088179065,0.012304345,-0.00846271,0.014445173,-0.006437267,0.009091569,-0.0053819343,0.0143379215,-0.0062972484,0.008898983,-0.0052014533,0.014335481,-0.0062938994,0.008891448,-0.0051941685
2507.75,0.0070148576,0.0076120174,0.0026449692,0.0040128483,0.014555918,-0.008088626,0.01681902,-0.011579204,0.011684614,-0.004644549,0.012417503,-0.007965513,0.011209339,-0.0041786367,0.01111134,-0.006818239,0.01120238,-0.0041707074,0.011093471,-0.0068028294,0.024961434,-0.014223865,0.024294658,-0.015421424,0.018162519,-0.009623022,0.012503976,-0.008178838,0.015406235,-0.0069519943,0.0069953613,-0.0030512288,0.015274354,-0.006807181,0.0067244675,-0.0028009582,0.015271484,-0.0068035712,0.0067160837,-0.0027930103
2508.0,0.012225523,0.0030109207,-0.0046291063,0.010421792,0.017389743,-0.010806665,0.012100027,-0.007461453,0.014985915,-0.008037668,0.008853248,-0.0047643497,0.014618722,-0.007681073,0.007906536,-0.0039460137,0.014612487,-0.0076746526,0.007892143,-0.0039329706,0.02413596,-0.012695233,0.019380683,-0.010566141,0.01820279,-0.009500301,0.009415012,-0.0048613846,0.015656933,-0.006855241,0.004228916,-8.159131e-05,0.015513293,-0.006700716,0.0039492585,0.00016655773,0.015509158,-0.006696279,0.0039399397,0.00017491356
2508.25,0.009059513,0.00706437,-0.014408845,0.02050265,0.018089168,-0.010832759,0.008270819,-0.0034154267,0.015687041,-0.008286562,0.0047681592,-0.00031677028,0.015317041,-0.007932778,0.0039181374,0.00044340687,0.015310225,-0.0079261735,0.0039029596,0.00045693712,0.01607877,-0.005508654,0.010922629,-0.0024819802,0.01718663,-0.009182333,0.005634427,-0.0012884941,0.014012478,-0.006244584,-0.0007016286,0.0040910654,0.013839927,-0.00610328,-0.0011762902,0.0044704527,0.013835003,-0.0060994113,-0.0011922661,0.004483409
2508.5,0.0041293316,0.011626361,-0.022858925,0.029205525,0.014133083,-0.0068734544,0.0056752563,-0.0010830984,0.012264544,-0.0048166565,0.0020573651,0.0023078737,0.011977895,-0.00452283,0.0013053464,0.0030309712,0.01197192,-0.0045167683,0.0012919633,0.0030440474,0.011324592,-0.00030016433,0.0031768847,0.004525529,0.012290097,-0.003948954,-0.0013714768,0.0050121974,0.009681631,-0.00095054787,-0.007435155,0.010499742,0.00956304,-0.00080746226,-0.0077635227,0.010804692,0.009559602,-0.000803194,-0.0077742236,0.01081499
2508.75,0.0014890258,0.014276918,-0.028729875,0.03563059,0.010409945,-0.0031796335,0.0045302687,6.037345e-05,0.009691502,-0.0023917095,-0.00020136498,0.004637707,0.009486996,-0.0022109281,-0.0009807129,0.005409722,0.009482352,-0.0022066687,-0.0009932849,0.005422529,0.007918986,0.004238283,-0.007419414,0.0131124575,0.010387771,-0.0012656478,-0.0063553387,0.009474152,0.008065295,0.0014393171,-0.011317652,0.014135096,0.007974409,0.0015292643,-0.0115664,0.014373431,0.007971246,0.0015326766,-0.011574202,0.014381271
2509.0,0.0038576007,0.011382725,-0.03723101,0.043414727,0.01198233,-0.004609631,0.0033000857,0.001517659,0.012266886,-0.0048648813,-0.0017166426,0.0063611204,0.012219309,-0.0048642405,-0.0024336763,0.007066911,0.0122168,-0.004862334,-0.0024453937,0.0070786327,0.0059956396,0.0057081347,-0.016068423,0.021140449,0.008907379,0.0008563204,-0.009630418,0.012935483,0.0077636763,0.0021001156,-0.014200164,0.017102327,0.0077919774,0.0020214152,-0.0144139035,0.017289862,0.007787635,0.0020261807,-0.0144192325,0.017295662
2509.25,0.0050345734,0.012285149,-0.042885873,0.050453708,0.014194129,-0.006547881,0.001355038,0.0030439785,0.015139521,-0.007555735,-0.0029857229,0.0071499106,0.015209324,-0.007666053,-0.0035867244,0.0077247983,0.015208641,-0.007666201,-0.00359564,0.007733511,0.0048519676,0.006503657,-0.024226269,0.028419845,0.0077234693,0.002466227,-0.012289058,0.015704973,0.007068228,0.002670344,-0.016247226,0.019448882,0.0070838826,0.0025728345,-0.01645047,0.019636374,0.0070826504,0.0025735935,-0.016454183,0.019639622
2509.5,0.00042755576,0.015219657,-0.04208122,0.052749872,0.01632169,-0.008803276,-0.0030051079,0.006678342,0.01594475,-0.008217851,-0.007288076,0.010838421,0.015798423,-0.008044997,-0.0077171326,0.011284174,0.015797922,-0.008045033,-0.007724582,0.011291599,0.003296794,0.0075347573,-0.029608522,0.033829596,0.0062720403,0.00494479,-0.014056529,0.017604306,0.0053458693,0.0051358817,-0.017195836,0.020949438,0.0053173467,0.0050957752,-0.017341143,0.021110436,0.005315705,0.0050967303,-0.017344274,0.021113604
2509.75,-0.0049170814,0.019854333,-0.042363595,0.05431903,0.011443594,-0.0032255189,-0.0062058726,0.01030858,0.0101898825,-0.0020237481,-0.009609995,0.013933063,0.0099463975,-0.0018113372,-0.0098904725,0.01425178,0.009946087,-0.0018116911,-0.009895952,0.014257792,-0.00054932246,0.011444933,-0.032215737,0.03763006,0.0040477095,0.0073660193,-0.013670203,0.0182597,0.0029732303,0.008035268,-0.016157646,0.021095702,0.0029375148,0.008028602,-0.016251331,0.02120894,0.0029362936,0.00802918,-0.016252968,0.0212108
2510.0,-0.009598238,0.023692809,-0.042954575,0.05568129,0.0026965542,0.004746902,-0.006727606,0.011210296,0.0014080848,0.0059319846,-0.009775159,0.014662338,0.0012119954,0.006099652,-0.009940163,0.014876701,0.0012119643,0.0060989596,-0.009944318,0.014881557,-0.0032694992,0.01600108,-0.032812767,0.039866544,0.002284383,0.009182376,-0.012691423,0.017524153,0.0012420744,0.010094203,-0.0148770185,0.020038912,0.0012058497,0.0100974925,-0.014933221,0.020113353,0.0012050327,0.010098029,-0.0149342,0.020114351
2510.25,-0.013422833,0.027375935,-0.040702965,0.0554813,-0.0029792136,0.010038063,-0.0030401684,0.008215249,-0.004344101,0.011315674,-0.0057132207,0.011468539,-0.00449872,0.011448473,-0.005812859,0.011612112,-0.004498475,0.011447374,-0.005815518,0.011615442,-0.005482314,0.020230249,-0.031215511,0.040739134,0.0006722114,0.011016606,-0.010225549,0.015389988,-0.00034571486,0.01205366,-0.012095673,0.017540868,-0.00038011186,0.0120681515,-0.012135115,0.017590918,-0.0003806688,0.012068352,-0.012135246,0.017590858
2510.5,-0.015900966,0.029329713,-0.038227525,0.053166017,-0.007356515,0.013834134,0.0014175167,0.0031991825,-0.008473423,0.014951676,-0.0009973915,0.006198247,-0.0085987095,0.0150599405,-0.0010524583,0.0062858183,-0.008597876,0.015058242,-0.0010539093,0.006287759,-0.007703617,0.022431232,-0.031470895,0.041600816,-0.001320642,0.012750048,-0.008535219,0.013605645,-0.0024433266,0.014041886,-0.010340067,0.015644629,-0.0024877386,0.014069524,-0.01036015,0.015673935,-0.0024870676,0.014069002,-0.010360207,0.015673473
2510.75,-0.014144658,0.028821899,-0.03841034,0.051775217,-0.0070291488,0.013615528,0.004499603,-3.5041943e-05,-0.007990471,0.0147263,0.0021104952,0.0028021764,-0.008085689,0.0148123205,0.0020886352,0.002845325,-0.00808465,0.014810054,0.0020883866,0.002845772,-0.00880858,0.024118317,-0.032834545,0.043158032,-0.0026903404,0.01458283,-0.008519233,0.013284077,-0.003765788,0.015747212,-0.01044446,0.015380861,-0.0038045198,0.015774377,-0.01046991,0.015409051,-0.0038026432,0.015771838,-0.010468509,0.015407096
2511.0,-0.011878886,0.027329708,-0.0377838,0.050553873,-0.0027112763,0.009420805,0.004355916,0.00031916797,-0.0022063244,0.0091794105,0.0012428556,0.003824003,-0.0022586568,0.0092287725,0.0012252936,0.0038567465,-0.0022602987,0.009228766,0.0012271581,0.0038547665,-0.00807664,0.021659628,-0.03719189,0.046131745,-0.0004431391,0.011345452,-0.010213954,0.014182648,-0.0013314895,0.012297996,-0.012383334,0.016426457,-0.001361684,0.012318919,-0.0124159325,0.016460655,-0.0013599335,0.012316545,-0.012413451,0.01645774
2511.25,-0.011068904,0.02694022,-0.03815769,0.050697923,0.0032340265,0.0039704507,0.0023562666,0.002808703,0.002921371,0.0043560616,-0.0015925607,0.006889404,0.0028692002,0.0044044685,-0.0016103871,0.0069142114,0.002869033,0.0044034896,-0.0016059307,0.006909661,-0.009571978,0.020379264,-0.04269585,0.0519253,0.0010086866,0.008627478,-0.014382169,0.018045701,0.00034704525,0.009130824,-0.017388701,0.020987177,0.00031763688,0.009150356,-0.017445663,0.0210426,0.0003192369,0.009148486,-0.017441574,0.021038095
2511.5,-0.010471658,0.027640536,-0.041214347,0.054089002,0.006357791,0.0012993971,0.002613376,0.0037054354,0.005856334,0.0016346935,-0.000647231,0.007057024,0.005786782,0.0017007946,-0.00064070895,0.00704824,0.0057877833,0.0016994737,-0.0006353427,0.007042622,-0.00934373,0.01987016,-0.045173064,0.055241283,0.0017332197,0.00705061,-0.020087447,0.023110563,0.0015458562,0.00728889,-0.023672082,0.026646784,0.0014974708,0.007353291,-0.023711974,0.026699562,0.0014985341,0.0073523195,-0.0237059,0.026693065
2511.75,-0.009621552,0.027122643,-0.043788966,0.055853777,0.007181395,0.0011761365,0.0035048258,0.0026112185,0.0061549447,0.0022917497,-0.00016012788,0.006286933,0.006063557,0.002392258,-0.00015430339,0.0062691234,0.0060664145,0.0023884098,-0.00014795922,0.006262535,-0.008900929,0.019173212,-0.046921983,0.056602012,0.0011370555,0.0081237275,-0.024835872,0.027319921,0.0005571353,0.008496493,-0.027933698,0.03061603,0.00050263014,0.008593918,-0.027946537,0.030643381,0.0005010143,0.008595072,-0.027935065,0.03063333
