Distance,YL_M1_B1_W1_s30,YR_M1_B1_W1_s30,YL_M1_B1_W2_s30,YR_M1_B1_W2_s30,YL_M1_B1_W1_s40,YR_M1_B1_W1_s40,YL_M1_B1_W2_s40,YR_M1_B1_W2_s40,YL_M1_B1_W1_s50,YR_M1_B1_W1_s50,YL_M1_B1_W2_s50,YR_M1_B1_W2_s50,YL_M1_B1_W1_s70,YR_M1_B1_W1_s70,YL_M1_B1_W2_s70,YR_M1_B1_W2_s70,YL_M1_B1_W1_s100,YR_M1_B1_W1_s100,YL_M1_B1_W2_s100,YR_M1_B1_W2_s100,YL_M1_B1_W1_c30,YR_M1_B1_W1_c30,YL_M1_B1_W2_c30,YR_M1_B1_W2_c30,YL_M1_B1_W1_c40,YR_M1_B1_W1_c40,YL_M1_B1_W2_c40,YR_M1_B1_W2_c40,YL_M1_B1_W1_c50,YR_M1_B1_W1_c50,YL_M1_B1_W2_c50,YR_M1_B1_W2_c50,YL_M1_B1_W1_c70,YR_M1_B1_W1_c70,YL_M1_B1_W2_c70,YR_M1_B1_W2_c70,YL_M1_B1_W1_c100,YR_M1_B1_W1_c100,YL_M1_B1_W2_c100,YR_M1_B1_W2_c100
2503.75,0.03436285,-0.019781942,0.056743387,-0.037359413,0.01596345,-0.007050514,0.0052347817,0.0022274647,0.024066193,-0.013505733,0.01483564,-0.0048434744,0.024940941,-0.014192177,0.015848547,-0.005583207,0.02495164,-0.014200764,0.015859239,-0.0055906074,0.02913356,-0.019674871,0.05846201,-0.034729257,0.02120806,-0.013186696,0.023189202,-0.012188982,0.025082236,-0.013955247,0.035085276,-0.021007165,0.025357254,-0.014129063,0.035793047,-0.0214957,0.025358897,-0.014134666,0.0358054,-0.021502983
2504.0,0.033039205,-0.018641703,0.058414124,-0.04000516,0.019247955,-0.0094666425,0.01417956,-0.0070721284,0.026515512,-0.0147770755,0.022598252,-0.012992128,0.027187541,-0.015220694,0.02356329,-0.013669928,0.027195422,-0.015226223,0.023571698,-0.013674949,0.02612151,-0.016824344,0.059981212,-0.037284285,0.020381024,-0.012819637,0.027400136,-0.015953965,0.02332384,-0.013795052,0.035873003,-0.021890845,0.023554215,-0.013947779,0.036461882,-0.02228902,0.023555981,-0.013951572,0.036472186,-0.022295155
2504.25,0.029901432,-0.016316252,0.05964652,-0.041718952,0.016884273,-0.00796926,0.013404247,-0.006893753,0.021785012,-0.011276146,0.01920554,-0.010559226,0.022153402,-0.011449765,0.020099346,-0.0111998385,0.02215719,-0.011451641,0.020104721,-0.011202515,0.022757415,-0.013775395,0.05897732,-0.037494652,0.016500214,-0.008018135,0.023909424,-0.012215517,0.01978152,-0.009182563,0.031126395,-0.017140593,0.020023772,-0.009340446,0.031637885,-0.017481443,0.020024626,-0.009341146,0.031645082,-0.017486073
2504.5,0.024888173,-0.011707442,0.06730014,-0.049766157,0.010887075,-0.0025596982,0.01617169,-0.008819002,0.014376905,-0.0047872774,0.019321222,-0.010307637,0.014452184,-0.0047251508,0.019964192,-0.01078338,0.014452454,-0.0047240406,0.019968549,-0.010785965,0.020571513,-0.012501498,0.06253145,-0.042300746,0.01355045,-0.0065053115,0.034479517,-0.02267893,0.016229952,-0.007938882,0.040063005,-0.02629523,0.01643883,-0.008097607,0.04047298,-0.026549079,0.01643969,-0.008097996,0.040479396,-0.026553683
2504.75,0.02118408,-0.008657506,0.07285805,-0.05452382,0.007514086,0.0001091063,0.018246222,-0.011251866,0.010606958,-0.0021793982,0.020762479,-0.0126902545,0.010613827,-0.002088475,0.021359961,-0.013160712,0.010612807,-0.002086755,0.021360097,-0.013159691,0.018260404,-0.0091052735,0.060593538,-0.041844904,0.011596978,-0.005678545,0.036937706,-0.02572602,0.014124821,-0.00692949,0.041186597,-0.028343767,0.014309456,-0.007054666,0.04151733,-0.028545849,0.014310841,-0.0070548216,0.041521706,-0.028548881
2505.0,0.020439032,-0.008655647,0.07688469,-0.05820342,0.0073212525,-0.00025284104,0.025047403,-0.018092614,0.00970567,-0.002379776,0.02695781,-0.019042537,0.009776913,-0.0024104025,0.027411833,-0.019417629,0.009777324,-0.0024104668,0.027414944,-0.019420184,0.016077396,-0.0070927446,0.062472768,-0.044432826,0.012769059,-0.005972117,0.032885626,-0.02049626,0.015306902,-0.006886338,0.03497334,-0.021147408,0.015458613,-0.006965216,0.035234436,-0.021304209,0.015460436,-0.006965389,0.03523751,-0.021306105
2505.25,0.01717458,-0.0063933507,0.082245305,-0.064020164,0.0070116683,-0.0003413502,0.030565534,-0.02284193,0.007493313,-0.00094454363,0.031619724,-0.022737868,0.0075194985,-0.0009666551,0.031909697,-0.022924926,0.007518417,-0.0009658672,0.031900354,-0.02291502,0.014866027,-0.0060411557,0.063031465,-0.045355946,0.013440286,-0.007574237,0.034936205,-0.022792619,0.015825342,-0.00872127,0.034747258,-0.021337204,0.015930576,-0.008759566,0.034941565,-0.02144507,0.015932275,-0.008759854,0.034943588,-0.021446116
2505.5,0.012389156,-0.0024004038,0.08639678,-0.06746847,0.0069178836,7.183384e-05,0.043359578,-0.03469274,0.005414546,0.0009548357,0.043064896,-0.033206593,0.0052717063,0.0010324502,0.043098945,-0.033112448,0.005268532,0.0010347506,0.04309453,-0.03310768,0.01572374,-0.007191222,0.06431408,-0.045707673,0.01467709,-0.010007574,0.032702852,-0.020547219,0.016854601,-0.011282779,0.032079574,-0.019076325,0.016919784,-0.011282261,0.032244775,-0.019168276,0.016921403,-0.011282707,0.032245263,-0.019167893
2505.75,0.012486132,-0.002865212,0.08982137,-0.070286274,0.008468658,-0.001220962,0.050353255,-0.04008537,0.006146398,0.00023823883,0.04971884,-0.03857097,0.0058671967,0.00041781832,0.049525306,-0.038254153,0.0058631958,0.0004203925,0.04951744,-0.038246263,0.015358028,-0.003122001,0.0576633,-0.03908711,0.014950712,-0.009694666,0.026075624,-0.014835771,0.015628738,-0.009249838,0.026361246,-0.014803201,0.015575408,-0.00909403,0.026672125,-0.015058722,0.015576002,-0.009089021,0.026657037,-0.015044976
2506.0,0.015218746,-0.005419951,0.08475889,-0.06339762,0.010681316,-0.0032817759,0.051970653,-0.040052354,0.007887872,-0.0012491429,0.051237494,-0.038779322,0.0074524526,-0.00089206826,0.050831717,-0.038289454,0.00744699,-0.0008878745,0.050821688,-0.038279746,0.013836061,-0.0009398479,0.05401001,-0.0357055,0.013332018,-0.008466566,0.022959191,-0.012751825,0.012823251,-0.0075151585,0.027273957,-0.01619266,0.012672023,-0.0072796,0.027335152,-0.016213514,0.012670399,-0.007275179,0.027317565,-0.016198717
2506.25,0.017467633,-0.00831938,0.07559401,-0.053429138,0.011971226,-0.004325512,0.051459022,-0.038890276,0.006053741,0.0011139577,0.048416995,-0.035938594,0.0054148464,0.0017344849,0.047842525,-0.035353865,0.005406733,0.0017419783,0.047831725,-0.035344172,0.0138643,-0.0016674739,0.054211773,-0.036112234,0.013419454,-0.008364059,0.03036661,-0.019546557,0.012012578,-0.0072316565,0.03130915,-0.019771766,0.011798199,-0.0069681522,0.03115657,-0.019626975,0.011798744,-0.0069669345,0.031153534,-0.019626122
2506.5,0.018441088,-0.009855831,0.06353013,-0.04231293,0.010191218,-0.0024043648,0.05007353,-0.03799634,0.004651044,0.0023308098,0.048484936,-0.036950357,0.004139277,0.0027969955,0.04794737,-0.03647158,0.004131931,0.0028034598,0.047937714,-0.03646359,0.016448135,-0.004056215,0.054058358,-0.03546258,0.014493539,-0.00906894,0.033393238,-0.021568235,0.013383645,-0.007944196,0.03496205,-0.022387106,0.013167295,-0.0077052945,0.03487673,-0.022322912,0.013167125,-0.0077045355,0.034863435,-0.022312392
2506.75,0.016772397,-0.0076171514,0.043501895,-0.025273956,0.007994245,-0.0001960937,0.046716932,-0.035035927,0.00471627,0.0027063657,0.044342663,-0.033573736,0.0045149685,0.0029622316,0.04331897,-0.032646377,0.0045099654,0.002968261,0.04329946,-0.032628614,0.018611088,-0.004156206,0.047392003,-0.029082082,0.014840041,-0.008114887,0.030175433,-0.017734516,0.013533005,-0.0061661927,0.030398872,-0.01769115,0.013363496,-0.0059113344,0.030214146,-0.01755559,0.013362564,-0.0059123747,0.030207764,-0.017550196
2507.0,0.015102634,-0.005845472,0.025487658,-0.011456513,0.0094795665,-0.0018487861,0.032443117,-0.021480078,0.00806064,-0.0004021963,0.031164572,-0.020551775,0.008023659,-0.00032227766,0.030368257,-0.019891985,0.008020216,-0.0003185114,0.030355472,-0.01988175,0.021111593,-0.005441681,0.03591466,-0.018600173,0.012595496,-0.0052560605,0.029324248,-0.016956262,0.011470365,-0.0030591018,0.028316189,-0.015971042,0.011420657,-0.002807456,0.027687356,-0.015410822,0.0114197275,-0.0028065732,0.027672794,-0.015398245
2507.25,0.012366773,-0.0024519134,0.0120145595,-0.0018387095,0.011981288,-0.0049455836,0.024452625,-0.014644542,0.010877714,-0.003803704,0.023509625,-0.01355235,0.0108494405,-0.0037400424,0.022850744,-0.013007569,0.010847243,-0.003737608,0.022841785,-0.013000623,0.023445109,-0.009573061,0.030313939,-0.014395334,0.012437106,-0.003204238,0.022566225,-0.010965757,0.012055977,0.00088548614,0.017185085,-0.006098658,0.011945818,0.0011522202,0.01664713,-0.0056536645,0.011942995,0.0011548982,0.016635153,-0.005643837
2507.5,0.008564071,0.0016408218,0.0037002387,0.0042038653,0.012512006,-0.0060691424,0.020000098,-0.010807672,0.011026141,-0.004645372,0.01879052,-0.009238301,0.010960173,-0.00455492,0.0181699,-0.008710264,0.010958512,-0.0045531336,0.018162299,-0.008704028,0.025150513,-0.012002884,0.022919841,-0.00912172,0.0141087705,-0.004482028,0.019884393,-0.008997213,0.012832057,-0.00053042686,0.015621076,-0.0054748394,0.012625674,-0.0001665894,0.014926166,-0.004890442,0.012620081,-0.00016088225,0.014913031,-0.0048796423
2507.75,0.0070680548,0.0029496541,-0.00028255768,0.007488693,0.01195452,-0.0058539286,0.01635787,-0.00764075,0.010570533,-0.00457458,0.0144778965,-0.0054799244,0.010491226,-0.0044781547,0.013892149,-0.0049765967,0.010489346,-0.004476173,0.013883773,-0.0049695214,0.027426403,-0.015627582,0.023093693,-0.010242317,0.016924147,-0.0073209563,0.01999899,-0.010053031,0.015553183,-0.004233056,0.015756164,-0.0064841397,0.015360785,-0.003946235,0.015259466,-0.0060690306,0.015354884,-0.003940465,0.015250131,-0.0060616285
2508.0,0.007802328,0.002759912,-0.0073712254,0.014174936,0.011907911,-0.005867943,0.011387647,-0.0033795994,0.0112392595,-0.0053221565,0.009275992,-0.0010631338,0.0111780055,-0.0052507576,0.008792058,-0.0006411199,0.011175869,-0.0052485187,0.008784418,-0.00063460716,0.026770672,-0.015271658,0.027162198,-0.015059575,0.018344048,-0.0088007515,0.015884306,-0.0065713525,0.017448416,-0.0065777088,0.011580388,-0.0028783232,0.017297907,-0.0063463626,0.011045496,-0.0024200156,0.01729152,-0.006338947,0.011033806,-0.0024101771
2508.25,0.006740536,0.0060272627,-0.02234731,0.028638575,0.012672732,-0.006548997,0.0059241317,0.0013243284,0.012226006,-0.0061691664,0.002691825,0.004572818,0.012117554,-0.0060478803,0.0021902374,0.0050217765,0.012111083,-0.0060407203,0.0021781852,0.005032286,0.022228608,-0.010102734,0.021492448,-0.010255404,0.017304597,-0.008192689,0.010673189,-0.0020665005,0.015962292,-0.0046212533,0.004111496,0.0034850277,0.015833395,-0.004397394,0.0035708426,0.003955543,0.015826363,-0.004388404,0.0035601044,0.0039644856
2508.5,0.003938889,0.009871257,-0.030881967,0.037998933,0.011426995,-0.0046419296,0.00040409062,0.0064216643,0.011005493,-0.00412119,-0.0045954846,0.011234791,0.010909064,-0.0040114764,-0.0051005073,0.011702843,0.010902997,-0.0040047467,-0.005112418,0.0117134,0.016298795,-0.005426459,0.02071809,-0.009894125,0.014611849,-0.006427995,0.0067440392,0.0006603971,0.013101313,-0.0036238856,-0.00028676167,0.006885743,0.012965444,-0.0033742683,-0.0009824065,0.0075102802,0.0129579315,-0.0033628773,-0.0009999443,0.0075254496
2508.75,0.002314007,0.011238795,-0.031794332,0.04012383,0.011406964,-0.0042928485,0.0008697561,0.006033784,0.011375131,-0.0042471075,-0.0057001645,0.012340685,0.0113363825,-0.0042020306,-0.0061814273,0.012795524,0.011334324,-0.004199749,-0.006189592,0.012802777,0.015444883,0.0041243862,0.003441208,0.0054177735,0.014316407,-0.008243461,0.007665626,-0.00026990473,0.012569044,-0.005624772,9.8883174e-05,0.0063325576,0.012377451,-0.0053521944,-0.00058837887,0.006942846,0.012368214,-0.0053401557,-0.00060707424,0.0069587603
2509.0,0.0018821661,0.011332406,-0.03226691,0.04110992,0.013230863,-0.0059315376,0.005257832,0.0015621157,0.013372038,-0.0061998647,-0.0027880818,0.009457789,0.013358371,-0.006185986,-0.0032621124,0.009919402,0.013358092,-0.0061856937,-0.003269815,0.009926615,0.013364376,0.012797579,-0.011645205,0.01850237,0.01559626,-0.010496236,0.005971818,0.0013412759,0.013963706,-0.008289814,-0.00042750966,0.0069386642,0.013755555,-0.0080328565,-0.0009990605,0.007444432,0.013746225,-0.008021865,-0.0010153046,0.0074581113
2509.25,-0.0013414831,0.015157605,-0.036432423,0.045297053,0.0129611185,-0.0056890715,0.004592782,0.0020800913,0.0130691305,-0.005929811,-0.0014983751,0.008241017,0.013049068,-0.0059088506,-0.0017898777,0.008539997,0.01304869,-0.00590856,-0.0017943042,0.0085445,0.01182686,0.025347518,-0.02990007,0.03507207,0.01614902,-0.011298317,0.0021412512,0.0050685965,0.01423609,-0.008298738,-0.006952378,0.013001237,0.014028748,-0.007987019,-0.007669369,0.013632793,0.014020386,-0.007975398,-0.0076900534,0.013650311
2509.5,-0.0056325532,0.02041998,-0.042790603,0.051683936,0.009875751,-0.0027585533,0.0042004865,0.002622067,0.009475389,-0.002428933,-0.00062293233,0.0075603584,0.009397168,-0.002339309,-0.00085887965,0.007807182,0.009395168,-0.0023372304,-0.00086335884,0.0078118723,0.006558274,0.03046658,-0.03936847,0.045314457,0.014858638,-0.009768215,-0.00287225,0.009645022,0.012201804,-0.005294843,-0.014206947,0.019658618,0.01196462,-0.004936342,-0.01492754,0.020309014,0.011956081,-0.004921506,-0.014954893,0.020332724
2509.75,-0.009476252,0.02541923,-0.04602655,0.056057483,0.00578414,0.0010568053,0.0038210656,0.0028694873,0.0041976743,0.0027557528,-0.001237412,0.008058192,0.0040119695,0.0029739104,-0.0015121722,0.008343213,0.004009015,0.0029770462,-0.0015174942,0.008348649,0.0020188235,0.03369888,-0.047337722,0.054761447,0.011413019,-0.006083435,-0.0032205908,0.009633521,0.007838232,-0.0017683057,-0.0120367035,0.017477823,0.007530622,-0.001433216,-0.012321772,0.017721701,0.0075225905,-0.0014230716,-0.012339546,0.017737512
2510.0,-0.011354992,0.02737377,-0.04292194,0.054444257,0.0030422474,0.003090403,0.0027063885,0.0034621016,-0.0016636965,0.008232341,-0.0029154117,0.009102702,-0.002027378,0.008640758,-0.0030815103,0.009279909,-0.0020270988,0.008639993,-0.0030831737,0.009281467,-0.002309519,0.035999186,-0.053850137,0.063053936,0.0077820215,-0.0026820055,-0.0005117366,0.007045394,0.0040796343,0.0010937732,-0.004956416,0.010757651,0.0037724425,0.0013952726,-0.0051566884,0.010940827,0.003766556,0.0014021872,-0.0051763467,0.010959391
2510.25,-0.011541369,0.027664624,-0.038488004,0.05083001,-0.0016588229,0.007376951,0.0019341512,0.0039394023,-0.0069904476,0.013205918,-0.0023881104,0.008369362,-0.007288886,0.013548937,-0.0024515335,0.0084420405,-0.0072859307,0.013545405,-0.0024503414,0.008440809,-0.006743891,0.035807595,-0.057449877,0.06838426,0.004346852,0.00078686373,0.0046579903,0.0018229131,0.001177558,0.0039973278,-0.00047438126,0.0066349227,0.0009375771,0.004243428,-0.0006530341,0.0068160295,0.0009335757,0.0042472947,-0.0006668987,0.00682931
2510.5,-0.012480977,0.028832287,-0.035827693,0.048702683,-0.0072807465,0.012295044,0.006196986,-6.6775596e-05,-0.011100123,0.016733749,0.0026451978,0.0033186588,-0.011199026,0.016902752,0.002585743,0.003368823,-0.011195668,0.016899193,0.0025863927,0.0033682154,-0.0106014805,0.031316265,-0.054402903,0.06631065,0.0014882879,0.004496542,0.0068329023,-0.00030899793,-0.0012268857,0.0069645857,0.0033541536,0.0030006524,-0.0014266197,0.007168713,0.0032217046,0.0031357203,-0.0014301917,0.0071711484,0.0032098582,0.003147319
2510.75,-0.014973352,0.032142624,-0.03747809,0.05104161,-0.008660683,0.0141122565,0.005664052,0.00042877346,-0.0106182415,0.016898647,0.0029287166,0.0029237575,-0.010518825,0.01688226,0.0029204043,0.0029233973,-0.010517405,0.016881177,0.002919023,0.0029250872,-0.011325864,0.030385485,-0.05709505,0.06955585,-0.00091638055,0.007543156,0.010043499,-0.0035941117,-0.0033107745,0.01001456,0.0058650253,0.000473734,-0.0034621158,0.0101991575,0.0056798,0.00066281855,-0.0034642958,0.010200513,0.0056672404,0.00067580864
2511.0,-0.017332133,0.035760332,-0.042727996,0.056959294,-0.006849614,0.013731106,0.0017522692,0.0042705433,-0.007857671,0.01566815,-0.00069082575,0.006532872,-0.0077305664,0.01563441,-0.0007140725,0.0065543875,-0.007728672,0.015632005,-0.0007142853,0.0065544415,-0.011946379,0.031931102,-0.062159453,0.07489467,0.0003943781,0.008718645,0.0068573626,0.0002949871,-0.001645377,0.010754382,0.0032659722,0.0037170444,-0.0017696603,0.010888128,0.0031410689,0.0038290918,-0.0017719145,0.010886179,0.0031344658,0.0038356707
2511.25,-0.017707791,0.036841877,-0.04636122,0.061378215,-0.0032873366,0.010945162,-7.30278e-05,0.0058049713,-0.0042916033,0.012852219,-0.0023503108,0.00809139,-0.004240935,0.012886936,-0.0023767068,0.008127359,-0.004238252,0.012883653,-0.0023748926,0.008125553,-0.013275662,0.03112646,-0.063724205,0.07673664,0.0017926891,0.009659102,0.003016281,0.0036916584,-1.574331e-05,0.0110797025,0.00018779468,0.006194815,-0.0001076113,0.011181906,4.951097e-05,0.006308064,-0.00010937895,0.011180382,4.2768195e-05,0.006314501
2511.5,-0.014692896,0.033015586,-0.044763803,0.05993857,0.001263041,0.006353843,0.0024492915,0.0031523332,0.00015978332,0.008344283,-0.00068967417,0.0063688047,0.00016790585,0.008417421,-0.0007538209,0.0064413184,0.00017028724,0.008414549,-0.0007504574,0.0064380653,-0.012269463,0.034623086,-0.07304384,0.086031795,0.0022554414,0.010248061,-0.0022318931,0.007997556,0.0009874632,0.011423774,-0.005596999,0.010882627,0.0009318318,0.011479247,-0.0057476955,0.010998666,0.0009297547,0.011475652,-0.005748666,0.010999581
2511.75,-0.011285328,0.029072613,-0.043937583,0.05825412,0.0044814795,0.0031505385,0.005075166,0.000696918,0.0035237453,0.0049383426,0.0014641911,0.0043238737,0.003546973,0.0049958862,0.0013517467,0.0044361493,0.0035489127,0.004993554,0.0013565144,0.0044315187,-0.014892218,0.033024505,-0.071735874,0.0858658,0.0030568533,0.009202337,-0.007997228,0.012578409,0.0020858787,0.011251679,-0.013777583,0.017456885,0.0020602585,0.011312537,-0.014033556,0.017657932,0.002058151,0.011304233,-0.014023981,0.01764964
