Distance,YL_M1_B1_W1_s30,YR_M1_B1_W1_s30,YL_M1_B1_W2_s30,YR_M1_B1_W2_s30,YL_M1_B1_W1_s40,YR_M1_B1_W1_s40,YL_M1_B1_W2_s40,YR_M1_B1_W2_s40,YL_M1_B1_W1_s50,YR_M1_B1_W1_s50,YL_M1_B1_W2_s50,YR_M1_B1_W2_s50,YL_M1_B1_W1_s70,YR_M1_B1_W1_s70,YL_M1_B1_W2_s70,YR_M1_B1_W2_s70,YL_M1_B1_W1_s100,YR_M1_B1_W1_s100,YL_M1_B1_W2_s100,YR_M1_B1_W2_s100,YL_M1_B1_W1_c30,YR_M1_B1_W1_c30,YL_M1_B1_W2_c30,YR_M1_B1_W2_c30,YL_M1_B1_W1_c40,YR_M1_B1_W1_c40,YL_M1_B1_W2_c40,YR_M1_B1_W2_c40,YL_M1_B1_W1_c50,YR_M1_B1_W1_c50,YL_M1_B1_W2_c50,YR_M1_B1_W2_c50,YL_M1_B1_W1_c70,YR_M1_B1_W1_c70,YL_M1_B1_W2_c70,YR_M1_B1_W2_c70,YL_M1_B1_W1_c100,YR_M1_B1_W1_c100,YL_M1_B1_W2_c100,YR_M1_B1_W2_c100
2502.75,0.043337148,-0.032473054,0.045709327,-0.029899623,0.027329378,-0.019086897,0.01805936,-0.010325019,0.030849747,-0.021998607,0.030013906,-0.019685034,0.031157129,-0.022240449,0.031184638,-0.020604417,0.031160513,-0.022242904,0.031201536,-0.020617735,0.026971571,-0.020995962,0.031287476,-0.025054827,0.020985302,-0.018467462,0.019270608,-0.015505157,0.021528859,-0.018138679,0.024641594,-0.019553754,0.021575302,-0.018181128,0.024747984,-0.019647721,0.021576326,-0.018182172,0.024749858,-0.019649465
2503.0,0.045647647,-0.034301944,0.04502756,-0.028965555,0.031586025,-0.022952922,0.014025874,-0.00642055,0.036231138,-0.0269649,0.02536847,-0.015060731,0.036625564,-0.027292836,0.026446708,-0.015873156,0.036631383,-0.02729762,0.026467258,-0.015889276,0.028929468,-0.022475632,0.03318929,-0.0265074,0.021719843,-0.019819131,0.010463867,-0.008916646,0.023197055,-0.020970138,0.01617152,-0.01358192,0.023322988,-0.02103799,0.01700473,-0.014217906,0.023324996,-0.021039179,0.017016498,-0.014226977
2503.25,0.039845645,-0.028461661,0.044927556,-0.029547404,0.032416455,-0.023580052,0.00528369,0.0014007408,0.03745634,-0.027918715,0.016515274,-0.0071913833,0.03793137,-0.028319355,0.017589126,-0.008001295,0.03793688,-0.028323859,0.017604154,-0.00801243,0.02715372,-0.01589566,0.03554423,-0.02937439,0.01576439,-0.0107809175,0.0004298538,0.00074927136,0.024298325,-0.017299565,0.016639775,-0.013822366,0.024914242,-0.01779922,0.017880479,-0.014827166,0.024919745,-0.017802758,0.01789547,-0.014839746
2503.5,0.031271897,-0.020313986,0.043338273,-0.0291682,0.023210099,-0.014998046,0.0006085504,0.005773111,0.029021047,-0.020086426,0.00995839,-0.0015693456,0.029853731,-0.020844214,0.010877016,-0.0022458239,0.02986417,-0.020853743,0.0108870715,-0.0022526449,0.018708847,-0.008879311,0.028916819,-0.027128361,0.009307887,-0.0029945318,-0.0024955962,0.002531821,0.016350232,-0.010378115,0.012606284,-0.012408741,0.016819857,-0.010809617,0.013600027,-0.013346888,0.016823268,-0.01081292,0.01361941,-0.013364669
2503.75,0.025253471,-0.014763626,0.04448823,-0.03072204,0.018558348,-0.010530147,0.0042094784,0.0022559818,0.022731418,-0.0140203005,0.012372261,-0.0043672565,0.023728224,-0.014929346,0.012982491,-0.0047911005,0.023741065,-0.0149411475,0.012987683,-0.004793982,0.009173072,0.0032628719,0.024510728,-0.02100515,0.0004606843,0.007033266,0.002177665,0.0005296655,0.0062252646,0.0022983365,0.012399318,-0.01001576,0.0066174637,0.0020077834,0.013101669,-0.010697797,0.006621115,0.0020060707,0.013112837,-0.010707587
2504.0,0.025630645,-0.015336632,0.04785972,-0.033768028,0.015100506,-0.007017809,0.01324454,-0.006337325,0.01689215,-0.008305325,0.019998826,-0.01188616,0.01776632,-0.009092732,0.020537423,-0.012276017,0.017778412,-0.009103724,0.020543693,-0.012280394,0.00429159,0.0077070184,0.019259969,-0.015722431,-0.0056161936,0.013290076,-0.00085545145,0.005689651,-0.001201177,0.009525297,0.00558416,-0.0016794,-0.0008902098,0.00928087,0.0060368087,-0.0021714158,-0.0008862475,0.009277959,0.006043786,-0.0021791346
2504.25,0.022526521,-0.012204624,0.049515814,-0.036192905,0.010326487,-0.002280605,0.019612046,-0.012454531,0.011242841,-0.002795537,0.02501469,-0.016888298,0.011893752,-0.0033624843,0.025527375,-0.017281726,0.011902266,-0.0033701044,0.025527995,-0.017281145,0.0033880472,0.0040197875,0.028689364,-0.023056787,-0.006157997,0.0099979155,0.012852797,-0.007248856,-0.0029865582,0.0075570717,0.017503852,-0.01213545,-0.0027648513,0.007399047,0.017829372,-0.012463581,-0.002761939,0.0073971376,0.017834371,-0.012468696
2504.5,0.01753392,-0.0072610294,0.052983183,-0.040624123,0.005421809,0.0026709903,0.027187021,-0.020094763,0.006093029,0.0022717929,0.030481612,-0.022670154,0.006492024,0.001938221,0.030837998,-0.022945002,0.0064982567,0.0019327784,0.030842056,-0.022948038,0.008137446,-0.0010200813,0.039117903,-0.032463573,-0.0059145065,0.008408999,0.018820873,-0.013759293,-0.0034517325,0.0067525217,0.022428477,-0.017410733,-0.0032801079,0.0066469647,0.022682564,-0.01765927,-0.0032777805,0.0066456515,0.022686308,-0.017663006
2504.75,0.012968613,-0.0029749554,0.056532547,-0.043759357,0.0041499757,0.0036969995,0.02987243,-0.021914225,0.007143775,0.0009608958,0.034634214,-0.025604937,0.0071830098,0.00097049307,0.034965068,-0.025845028,0.007180987,0.0009729443,0.034960024,-0.025839921,0.012833857,-0.0064132474,0.042293124,-0.035050616,0.0022891932,-0.0010998324,0.01704937,-0.013810206,0.0050790017,-0.0032066423,0.021016719,-0.017619155,0.005202504,-0.0032705404,0.02128336,-0.017864801,0.005204321,-0.0032714978,0.021288024,-0.017869107
2505.0,0.011370576,-0.0016257036,0.060552433,-0.046111163,0.010016538,-0.0020447401,0.03657412,-0.027137902,0.013252289,-0.005001894,0.03923997,-0.028722413,0.01318704,-0.0049066013,0.03959478,-0.028990094,0.013184086,-0.0049034385,0.0395995,-0.028994381,0.016903853,-0.011633804,0.03702016,-0.030620132,0.009076767,-0.00859851,0.018669007,-0.015324634,0.011419313,-0.010009009,0.02140717,-0.01763387,0.011528369,-0.010052869,0.021580128,-0.017786097,0.011530029,-0.01005348,0.02158291,-0.01778851
2505.25,0.01095588,-0.0009665219,0.06162577,-0.04844418,0.015727794,-0.0075280787,0.036557384,-0.026131213,0.018337931,-0.0098989485,0.038419917,-0.027051188,0.018275067,-0.009817529,0.038572576,-0.0271426,0.018270152,-0.009812827,0.038562313,-0.027133364,0.020160496,-0.0132584665,0.049272366,-0.03979265,0.0138299605,-0.013454517,0.021958517,-0.017968815,0.015924858,-0.014603825,0.023121996,-0.018876988,0.016019326,-0.014636839,0.023269704,-0.019003175,0.016020741,-0.014637275,0.023272442,-0.019005511
2505.5,0.0093472935,0.001155261,0.07425239,-0.06270973,0.019477174,-0.010934488,0.040707193,-0.029302016,0.022075428,-0.013331822,0.0414847,-0.02912549,0.022009999,-0.013259484,0.04149444,-0.029100165,0.022007313,-0.013257046,0.041493755,-0.029100213,0.01660075,-0.0073156785,0.054651015,-0.044401728,0.016761255,-0.012555236,0.044240817,-0.034955904,0.018915763,-0.013530839,0.045938507,-0.03627164,0.01895623,-0.013496121,0.046004154,-0.03634101,0.018955518,-0.013494415,0.0460034,-0.036341064
2505.75,0.0065774457,0.0038342383,0.07971578,-0.06598551,0.019130008,-0.010284706,0.04346295,-0.031602863,0.01960939,-0.010551029,0.04312259,-0.03102782,0.019432006,-0.010378989,0.042906158,-0.030833155,0.019429434,-0.010376635,0.042904224,-0.030832011,0.012995481,-0.0035208128,0.05489757,-0.045279935,0.017314442,-0.010130493,0.04718771,-0.037546106,0.0149761895,-0.0073947497,0.038336612,-0.031777114,0.014778956,-0.007151138,0.037745684,-0.031379417,0.0147712715,-0.0071401056,0.037707917,-0.03135316
2506.0,0.00459898,0.005350909,0.07209539,-0.059196565,0.014900269,-0.0059460653,0.041277,-0.03134799,0.014010136,-0.0049824743,0.04089443,-0.03133033,0.013753135,-0.004753084,0.04044111,-0.030930147,0.01374906,-0.0047496697,0.04042953,-0.030919705,0.009865156,0.00246521,0.0404272,-0.03568618,0.0117425565,-0.0020649675,0.03336647,-0.028578773,0.009449899,0.00034640916,0.028884644,-0.025078129,0.009244291,0.00056914426,0.028566083,-0.024818908,0.009233846,0.00057982653,0.028544,-0.024799913
2506.25,0.0070568966,0.0021101683,0.061349623,-0.048207603,0.009678766,-0.0007742746,0.042478353,-0.033085417,0.008075376,0.0008439766,0.04222027,-0.03280352,0.0078059547,0.0010748757,0.041616194,-0.03228201,0.0078019183,0.0010781232,0.04160303,-0.032270625,0.0049772896,0.008008682,0.03098424,-0.027597569,0.0061228285,0.00460173,0.026023136,-0.022600856,0.0043870443,0.0063514793,0.023080384,-0.020061884,0.0042309193,0.0065138545,0.022863867,-0.019869335,0.0042226776,0.006521618,0.022848865,-0.019855421
2506.5,0.013090295,-0.004262181,0.048974335,-0.03631604,0.0072146044,0.0017262362,0.045450933,-0.035555504,0.005762308,0.0031023305,0.044008024,-0.034203164,0.0054652044,0.0033387379,0.043012988,-0.03333374,0.0054605072,0.003342255,0.042992804,-0.033316135,0.0011162413,0.011975681,0.02436239,-0.021521755,0.0017754901,0.0094774505,0.020894336,-0.017997637,0.00047663506,0.010743428,0.01882757,-0.016099744,0.0003583862,0.0108619835,0.018669343,-0.015951112,0.000352012,0.010867657,0.018658577,-0.015940696
2506.75,0.018363368,-0.00958671,0.042721383,-0.030706368,0.0054085655,0.0030229492,0.03855855,-0.02854155,0.0041268873,0.0041993046,0.03715211,-0.027319495,0.0038635721,0.00441551,0.036505442,-0.026806373,0.0038587246,0.0044193943,0.03648991,-0.026793752,0.0041809557,0.003311824,0.018199487,-0.0158851,-0.0032772007,0.013290898,0.008318091,-0.0055659376,-0.0035857516,0.013422204,0.0046782475,-0.0023543946,-0.0035401285,0.013327204,0.0041531827,-0.0019040108,-0.0035401452,0.013324866,0.0041316766,-0.0018849187
2507.0,0.020699624,-0.011785462,0.02589232,-0.015795302,0.007931124,0.00045042764,0.032113314,-0.022007879,0.0066462914,0.0016202554,0.03011551,-0.020321835,0.006350182,0.0018774252,0.029381162,-0.019735307,0.006345084,0.001881795,0.02936912,-0.019725982,0.010253579,-0.0058285166,0.022049302,-0.017856728,0.001881809,0.0029216185,0.010508867,-0.008546777,-0.00029767398,0.006408981,0.00091763586,-0.00020881556,-0.0004885243,0.006680444,9.4847754e-05,0.00058035366,-0.0004953495,0.006687832,7.109903e-05,0.0006040279
2507.25,0.017208748,-0.008665678,0.013139629,-0.0050294,0.009975537,-0.0018039187,0.02532482,-0.015914556,0.009538661,-0.0015187571,0.021992385,-0.013085795,0.0094696535,-0.0014932798,0.021115078,-0.012373258,0.00946658,-0.0014908453,0.021107167,-0.012367527,0.015072937,-0.011587886,0.02236786,-0.017888855,0.008781254,-0.005807951,0.01568324,-0.012167629,0.006728981,-0.003813738,0.010294018,-0.0072496384,0.006523984,-0.0036266297,0.009737112,-0.0067295283,0.0065168557,-0.0036206245,0.009720126,-0.0067135915
2507.5,0.011852787,-0.003777734,0.0072186114,-0.0001949314,0.015800113,-0.00778846,0.021327168,-0.012458512,0.015232981,-0.007367921,0.016512264,-0.008409181,0.01517024,-0.007339795,0.015425509,-0.00751561,0.015166639,-0.0073367367,0.0154120205,-0.0075047733,0.018700335,-0.015568553,0.023638142,-0.018955503,0.013767083,-0.0114724375,0.018272331,-0.014356494,0.010851635,-0.008712715,0.012874505,-0.009380512,0.010438882,-0.0083172005,0.012153948,-0.00868804,0.010429112,-0.0083086435,0.0121372845,-0.008672178
2507.75,0.009023433,-0.0011049835,0.0044259205,0.0020430153,0.022260714,-0.014088853,0.019074108,-0.010521381,0.021053914,-0.013079542,0.013809232,-0.006176728,0.020889685,-0.012952675,0.01284528,-0.005400588,0.020883359,-0.012947123,0.012822878,-0.0053819446,0.021517396,-0.018335907,0.024924109,-0.020061027,0.017660543,-0.01555354,0.020821115,-0.01659267,0.01531344,-0.013740683,0.017432747,-0.013783582,0.014963611,-0.013479242,0.016985184,-0.013420254,0.0149552915,-0.013473397,0.016974023,-0.0134109035
2508.0,0.0059456504,0.0018214108,-0.002707716,0.008337542,0.026504725,-0.018128034,0.012726402,-0.004950586,0.0248211,-0.016670067,0.007355091,-0.000580512,0.024583794,-0.016468465,0.006468786,0.0001280373,0.024577372,-0.01646287,0.0064543313,0.00013945904,0.021119457,-0.018081741,0.022089934,-0.017796494,0.020677064,-0.018365553,0.022930535,-0.0184042,0.01879853,-0.017064495,0.020164447,-0.016120188,0.018517392,-0.016878614,0.019751454,-0.015786346,0.018510554,-0.016874647,0.019739797,-0.015776895
2508.25,0.0024695334,0.0053693196,-0.013155282,0.018094663,0.027933609,-0.019407194,0.0035776328,0.0029576411,0.025351994,-0.017036859,-0.0019332329,0.0074816137,0.025062494,-0.016776685,-0.0027230764,0.008121392,0.025051929,-0.01676704,-0.0027673328,0.008159559,0.016465846,-0.014011258,0.011356799,-0.008908175,0.018689118,-0.016845362,0.016951127,-0.013337582,0.015490069,-0.014523191,0.006819306,-0.0043164715,0.015203121,-0.014270129,0.0059868526,-0.0035717227,0.01519544,-0.014263356,0.0059626754,-0.003550101
2508.5,-0.00015247625,0.007777094,-0.023123764,0.028015073,0.01985699,-0.01194705,0.001425425,0.004956522,0.01773541,-0.010129527,-0.003895007,0.00956589,0.01761098,-0.010041342,-0.0045946203,0.010166397,0.017607361,-0.01003879,-0.00460458,0.010174692,0.009813027,-0.0057389755,-0.0009271074,0.0024137273,0.013841179,-0.012002533,0.0028524436,-0.0013515931,0.009576578,-0.0074003525,-0.0049940236,0.0065956116,0.00923513,-0.00698282,-0.005814939,0.0074466746,0.009224722,-0.006969493,-0.0058391057,0.0074714683
2508.75,0.0035219858,0.00494445,-0.02893535,0.03377343,0.01771449,-0.009915565,0.003445479,0.0028648358,0.016429847,-0.008838576,-0.0018480071,0.0074964324,0.016448706,-0.008867993,-0.002472736,0.008037217,0.01644718,-0.008866935,-0.0024814885,0.008044426,0.0040568574,0.0011794325,-0.008792672,0.011118522,0.007532004,-0.004558375,-0.005534605,0.0073960535,0.0044683926,-0.001455145,-0.010529157,0.012971768,0.0042230086,-0.0011824463,-0.011061233,0.013579136,0.004214425,-0.0011719838,-0.011077266,0.013597251
2509.0,0.0058838464,0.0026368918,-0.031012282,0.03596687,0.018721573,-0.0107854,0.006363403,-1.786463e-05,0.01844926,-0.010581397,0.0011704247,0.004451204,0.018609889,-0.010730247,0.0006539421,0.004883617,0.018609937,-0.010730424,0.00064485986,0.0048911036,0.0005330045,0.0070729116,-0.01985374,0.023574837,0.0031297184,0.00046694465,-0.010326305,0.013198878,0.0014135111,0.0020320695,-0.013391179,0.016910568,0.0012619346,0.0021941578,-0.013723081,0.017317053,0.0012550512,0.0022024382,-0.01373363,0.017329782
2509.25,0.0063244547,0.0025143754,-0.036904365,0.0421613,0.017407816,-0.009508218,0.0063991374,-0.00013876986,0.018041687,-0.010285337,0.00061931275,0.004923103,0.018192451,-0.010433207,0.00012512365,0.005345696,0.018193828,-0.010434701,0.000120754354,0.005349037,-0.0027716784,0.014004532,-0.03231945,0.037675895,-0.0013760487,0.0058532804,-0.014080578,0.017621346,-0.0025406638,0.006706046,-0.017193364,0.021105442,-0.0026528672,0.0068200547,-0.017504487,0.021476181,-0.0026576119,0.006826116,-0.017513856,0.021487854
2509.5,-0.00065805577,0.009228452,-0.03706201,0.04529298,0.01316375,-0.0054173646,0.004325832,0.001689232,0.014276959,-0.0066692876,-0.0020649452,0.0075035756,0.014296506,-0.006694236,-0.0024828147,0.0078786025,0.014297866,-0.0066957874,-0.0024924334,0.007887199,-0.0058794366,0.019308494,-0.039442476,0.04773972,-0.004531962,0.009905638,-0.0173183,0.02163094,-0.005612393,0.01105088,-0.020877399,0.025538946,-0.005723534,0.011183476,-0.021197632,0.025910432,-0.005727575,0.011189514,-0.02120874,0.025923792
2509.75,-0.008362543,0.017058168,-0.036510482,0.04705056,0.0070005627,0.00048118178,0.002753585,0.003047916,0.0076403185,-0.00022974517,-0.0032640034,0.008690867,0.0076021394,-0.0001964597,-0.0035642963,0.008970184,0.0076030213,-0.00019742548,-0.0035730563,0.00897843,-0.008312119,0.023418097,-0.043681756,0.05515393,-0.0069410456,0.012827373,-0.01924546,0.024307612,-0.007965612,0.014083544,-0.022388643,0.027919842,-0.008060829,0.014194664,-0.022610739,0.028196752,-0.008064224,0.014199302,-0.022618406,0.028206745
2510.0,-0.01376102,0.023038771,-0.035488974,0.047774684,0.0013310184,0.0058974293,0.0017640572,0.0039002826,0.0012227551,0.005960704,-0.0035195397,0.008978022,0.0011738562,0.006007241,-0.0036877934,0.009139823,0.0011750819,0.0060059447,-0.0036869096,0.009138926,-0.010129326,0.026477996,-0.046171233,0.060553227,-0.0076694516,0.012277545,-0.015880909,0.021188404,-0.009391622,0.015192358,-0.02105594,0.027093355,-0.009488785,0.0153275095,-0.02127015,0.02736359,-0.009492009,0.015332213,-0.021276807,0.027372427
2510.25,-0.017685145,0.027330633,-0.034132272,0.0476505,-0.002921307,0.009965049,0.0014984356,0.0040960833,-0.0035136295,0.01054737,-0.0030377544,0.008566443,-0.0035674043,0.010600485,-0.0031490866,0.0086765755,-0.0035666886,0.010599751,-0.0031487895,0.008676141,-0.011549202,0.028557783,-0.047094762,0.06388066,-0.005862523,0.007954824,-0.0049706083,0.009942319,-0.007369467,0.010016398,-0.008744218,0.014277606,-0.007456491,0.0101249525,-0.008937698,0.014503641,-0.007458454,0.010127206,-0.0089399,0.014507003
2510.5,-0.019827183,0.02935632,-0.02968125,0.043317407,-0.0053581,0.012261625,0.006792024,-0.0011142222,-0.006292253,0.0131708635,0.002779603,0.0028484948,-0.006340597,0.013218221,0.0027520545,0.002876495,-0.006340235,0.013217863,0.0027513588,0.002877091,-0.013120933,0.02743193,-0.04035423,0.057554923,-0.0044473493,0.0051602563,0.00013841875,0.0040446334,-0.005814327,0.0069122817,-0.0028879186,0.0074657258,-0.0058911694,0.007002442,-0.0030399468,0.007639697,-0.005892845,0.0070042685,-0.0030423114,0.007642677
2510.75,-0.020836515,0.030395843,-0.027345397,0.04055437,-0.006992099,0.013820555,0.008254533,-0.002689979,-0.008162861,0.01496958,0.0043309806,0.0011629658,-0.008204867,0.015011322,0.004295232,0.0011976073,-0.0082052285,0.015011716,0.004290132,0.0012025638,-0.013357746,0.026773047,-0.0368504,0.053396195,-0.003884524,0.004598383,-0.0034463778,0.0066613946,-0.0055406606,0.0071560424,-0.007919543,0.01148146,-0.0056112073,0.0072543155,-0.00807578,0.011662213,-0.0056131287,0.007258148,-0.008083812,0.011670908
2511.0,-0.020480493,0.030883867,-0.029505547,0.042529155,-0.0074194,0.014282172,0.0074121356,-0.002024739,-0.008163148,0.015118524,0.0029475726,0.0023030872,-0.008150287,0.01511267,0.002878775,0.0023661992,-0.008149494,0.015111802,0.0028834315,0.0023617772,-0.01156732,0.02580471,-0.03948802,0.05562508,-0.0031976746,0.0051335357,-0.010110382,0.01333576,-0.004502088,0.0071069626,-0.012553545,0.01645701,-0.0045537716,0.0071776407,-0.012640262,0.01657236,-0.0045557236,0.0071803993,-0.012644079,0.016577289
2511.25,-0.021670312,0.03154318,-0.028808575,0.04208901,-0.0045284173,0.011342759,0.0027457373,0.0023202198,-0.005331704,0.012211298,-0.002509581,0.0074838577,-0.00530014,0.012182847,-0.002600642,0.0075740726,-0.005299093,0.012181759,-0.0025978582,0.0075712292,-0.012785192,0.02830191,-0.044802066,0.061646607,-0.0047681658,0.0069244914,-0.014670167,0.018133337,-0.005519864,0.008165421,-0.016085735,0.020205393,-0.005561947,0.008220057,-0.016146742,0.020289103,-0.005563778,0.008222428,-0.016149277,0.0202925
2511.5,-0.019214816,0.028877944,-0.029947598,0.0420066,0.00059430406,0.006148304,0.002763589,0.0022865264,-0.00061190396,0.0073771635,-0.002654802,0.0076278187,-0.00059522677,0.0073616477,-0.0027391082,0.0077116885,-0.00059388473,0.0073602637,-0.0027350318,0.0077076014,-0.01353939,0.030665401,-0.047703475,0.06616025,-0.0059857573,0.009163301,-0.01718878,0.020636618,-0.0065256758,0.010341651,-0.019865246,0.023919936,-0.0065788487,0.010410219,-0.019960985,0.024031088,-0.006580649,0.01041143,-0.019958848,0.02402939
