Distance,YL_M1_B1_W1_s30,YR_M1_B1_W1_s30,YL_M1_B1_W2_s30,YR_M1_B1_W2_s30,YL_M1_B1_W1_s40,YR_M1_B1_W1_s40,YL_M1_B1_W2_s40,YR_M1_B1_W2_s40,YL_M1_B1_W1_s50,YR_M1_B1_W1_s50,YL_M1_B1_W2_s50,YR_M1_B1_W2_s50,YL_M1_B1_W1_s70,YR_M1_B1_W1_s70,YL_M1_B1_W2_s70,YR_M1_B1_W2_s70,YL_M1_B1_W1_s100,YR_M1_B1_W1_s100,YL_M1_B1_W2_s100,YR_M1_B1_W2_s100,YL_M1_B1_W1_c30,YR_M1_B1_W1_c30,YL_M1_B1_W2_c30,YR_M1_B1_W2_c30,YL_M1_B1_W1_c40,YR_M1_B1_W1_c40,YL_M1_B1_W2_c40,YR_M1_B1_W2_c40,YL_M1_B1_W1_c50,YR_M1_B1_W1_c50,YL_M1_B1_W2_c50,YR_M1_B1_W2_c50,YL_M1_B1_W1_c70,YR_M1_B1_W1_c70,YL_M1_B1_W2_c70,YR_M1_B1_W2_c70,YL_M1_B1_W1_c100,YR_M1_B1_W1_c100,YL_M1_B1_W2_c100,YR_M1_B1_W2_c100
2502.75,0.17690174,-0.0684696,0.023231924,0.07331713,0.17733103,-0.07011723,0.024066545,0.074888594,0.17758712,-0.06961412,0.02448333,0.07505176,0.17755854,-0.069618724,0.02445744,0.07505671,0.17755748,-0.06961951,0.024456352,0.075056806,0.007220734,0.009545259,-0.020328239,-0.049451377,0.0072410144,0.009524412,-0.02033269,-0.049447298,0.007237088,0.00952963,-0.020330254,-0.049452025,0.0072367527,0.009530114,-0.020330038,-0.04945246,0.007236745,0.009530112,-0.020330034,-0.049452446
2503.0,0.17673522,-0.068332516,0.022097778,0.072730474,0.17757842,-0.06904565,0.023381121,0.073605776,0.17779934,-0.06873104,0.023742318,0.07378141,0.17781344,-0.06871018,0.023763265,0.073788606,0.17781386,-0.06870935,0.023763847,0.073788784,0.007177189,0.009579737,-0.020328712,-0.04943283,0.0072213784,0.00953671,-0.020335961,-0.0494308,0.007220838,0.009538099,-0.020334672,-0.04943361,0.0072206743,0.0095382985,-0.020334572,-0.049433846,0.0072206594,0.009538315,-0.020334557,-0.049433857
2503.25,0.17682892,-0.06947524,0.021383848,0.07151943,0.17746794,-0.07081799,0.021720368,0.07130032,0.17750129,-0.07079722,0.02173436,0.07130163,0.17751041,-0.07080464,0.021739326,0.071298964,0.1775105,-0.070804775,0.02173939,0.071298935,0.0066747405,0.009977274,-0.020344626,-0.04919232,0.0069348104,0.009752352,-0.02035214,-0.049269013,0.0069446266,0.009744041,-0.02035077,-0.04927463,0.0069447085,0.00974391,-0.020350687,-0.049274795,0.0069445632,0.009744072,-0.020350695,-0.049274713
2503.5,0.17729333,-0.07047505,0.021559093,0.071174674,0.17786188,-0.07164033,0.021816533,0.07092721,0.17787483,-0.0716556,0.021813884,0.07091635,0.17788053,-0.071664855,0.021815002,0.07091387,0.17788073,-0.071665175,0.021815099,0.07091381,0.0059416182,0.010609273,-0.020219717,-0.04878457,0.006442506,0.010160785,-0.020312022,-0.049035132,0.006443251,0.010158913,-0.02031361,-0.049041126,0.0064453967,0.010156747,-0.020314377,-0.049042538,0.0064450614,0.010157062,-0.020314265,-0.049042273
2503.75,0.1780021,-0.07192971,0.02193126,0.07080242,0.17844048,-0.07272884,0.022133004,0.070642956,0.17840424,-0.072696224,0.022115022,0.07063812,0.17840642,-0.072701246,0.02211639,0.070636466,0.17840663,-0.07270161,0.022116456,0.070636384,0.005330082,0.0110816695,-0.020357274,-0.04865256,0.0057722554,0.010721169,-0.020349562,-0.048838153,0.005747251,0.010742364,-0.020348832,-0.04883056,0.005748205,0.01074159,-0.020348798,-0.04883101,0.005747322,0.01074231,-0.020348791,-0.04883065
2504.0,0.17771459,-0.07163624,0.022009801,0.07080004,0.17804512,-0.072222814,0.022143956,0.07068956,0.177944,-0.07213784,0.022097435,0.07067142,0.17793408,-0.07212731,0.022094138,0.070670314,0.17793411,-0.07212744,0.022094183,0.07067024,0.0062680095,0.010315774,-0.020350862,-0.049030066,0.0064309873,0.010185471,-0.02034491,-0.049107075,0.0063923,0.0102186315,-0.020343672,-0.04909561,0.0063900203,0.010220543,-0.020343658,-0.04909486,0.0063900277,0.0102204885,-0.020343654,-0.04909485
2504.25,0.15725082,-0.08924056,0.009997569,0.08091546,0.15927444,-0.08782326,0.011026867,0.08004618,0.1595745,-0.087060645,0.011393771,0.079594925,0.1596151,-0.0869397,0.01144851,0.07952722,0.15961525,-0.086938895,0.01144892,0.07952672,0.0074566565,0.009215612,-0.020541493,-0.04904334,0.007421285,0.009265875,-0.020502966,-0.04911623,0.0073854364,0.009311419,-0.020487092,-0.049146615,0.007381968,0.009315632,-0.020485789,-0.04914893,0.007382095,0.009315491,-0.020485852,-0.049148865
2504.5,0.13864994,-0.09880988,0.006056167,0.08154061,0.14051324,-0.09934139,0.0056543946,0.082593046,0.13992476,-0.09920731,0.0058071986,0.08221091,0.13978888,-0.09916921,0.0058379285,0.0821288,0.13978723,-0.09916892,0.0058384165,0.08212765,0.008394141,0.008397631,-0.02109158,-0.048475336,0.008315742,0.00836508,-0.021013383,-0.048453394,0.008278526,0.008438811,-0.020997982,-0.048515514,0.008272231,0.008450963,-0.020995311,-0.048525717,0.008272279,0.00845094,-0.020995341,-0.048525706
2504.75,0.13852417,-0.0986316,0.0058905296,0.08178816,0.14126056,-0.09934648,0.005254779,0.08345974,0.14105336,-0.099354446,0.005334869,0.083288744,0.14094964,-0.09933102,0.005358193,0.0832228,0.14094824,-0.09933082,0.0053585544,0.08322185,0.008338802,0.0086005535,-0.021071468,-0.04867604,0.0085122585,0.008194204,-0.021132547,-0.048327878,0.008570619,0.008132681,-0.021169141,-0.04827543,0.008566644,0.008141877,-0.021167722,-0.04828329,0.008566573,0.008142034,-0.021167722,-0.048283424
2505.0,0.14086139,-0.099235415,0.0053603128,0.08320976,0.14369926,-0.1000541,0.004869487,0.084888,0.14363398,-0.10017152,0.004987225,0.084745325,0.14358073,-0.10016538,0.005000297,0.08470725,0.14357993,-0.10016538,0.0050005317,0.08470661,0.008009266,0.008893028,-0.020849783,-0.048927467,0.008356653,0.008309802,-0.021023422,-0.048427504,0.008486252,0.008136667,-0.021097101,-0.04827947,0.00848658,0.008137992,-0.021097623,-0.048280634,0.00848658,0.008137969,-0.021097608,-0.04828062
2505.25,0.13858235,-0.09872613,0.0059064813,0.08175346,0.14201687,-0.099688716,0.0052146986,0.08380513,0.14187843,-0.09980472,0.005355701,0.08360667,0.14183086,-0.09980429,0.0053730533,0.083568625,0.14183378,-0.09980607,0.005372647,0.08356984,0.008641683,0.008555012,-0.021319568,-0.04864134,0.009517249,0.0071149133,-0.021752074,-0.04740969,0.009769462,0.00677347,-0.021889906,-0.047118828,0.009776767,0.0067665447,-0.021894544,-0.047112957,0.009776235,0.0067672003,-0.021894205,-0.047113515
2505.5,0.1423745,-0.09950685,0.0053680986,0.083514474,0.14451288,-0.10034021,0.0051185414,0.08463638,0.14436749,-0.10041262,0.005218737,0.0844586,0.14435843,-0.1004249,0.0052235015,0.08444909,0.1443588,-0.100425035,0.0052233674,0.08444938,0.008363273,0.008887149,-0.02049775,-0.048626617,0.00903061,0.007636884,-0.021214843,-0.047743566,0.009144727,0.0074959192,-0.02128376,-0.047624595,0.009146053,0.0074961632,-0.021283269,-0.047624037,0.00914634,0.007495774,-0.021283295,-0.047623675
2505.75,0.15328586,-0.096740186,0.0066810176,0.08476011,0.15405427,-0.096661866,0.007061813,0.08455465,0.15392947,-0.0966535,0.0070212,0.084541045,0.15388551,-0.09671362,0.0069980696,0.08456137,0.15388632,-0.096713066,0.0069985725,0.08456085,0.008121204,0.009368142,-0.01863309,-0.048234813,0.008286245,0.008827582,-0.01943123,-0.048121054,0.00828962,0.008864637,-0.01934433,-0.04810849,0.008289356,0.008867288,-0.0193397,-0.048108518,0.008289676,0.008867338,-0.019338585,-0.048107944
2506.0,0.17256033,-0.077930406,0.018077716,0.07448082,0.17318904,-0.076741636,0.01858512,0.07405872,0.1732462,-0.07632588,0.018673413,0.07396301,0.1732297,-0.07634699,0.018663257,0.07397196,0.17322943,-0.076347396,0.018663049,0.07397211,0.008301504,0.009679403,-0.017047629,-0.04766321,0.008264814,0.009505406,-0.017577443,-0.047793716,0.008276954,0.009550825,-0.01743164,-0.04775346,0.008275375,0.009552997,-0.017430559,-0.047755033,0.008276112,0.009553172,-0.017428137,-0.04775384
2506.25,0.17744918,-0.071526274,0.0216351,0.071480475,0.17699602,-0.070582345,0.021415632,0.07162214,0.1768789,-0.07036105,0.02137499,0.07162466,0.1768755,-0.07037196,0.021373656,0.071624555,0.17687544,-0.07037216,0.021373559,0.07162459,0.008235715,0.009761795,-0.016975354,-0.047702234,0.008177698,0.009724218,-0.0172281,-0.04780692,0.008197967,0.009748317,-0.017110016,-0.047754914,0.008197665,0.0097488575,-0.017109282,-0.04775477,0.008197557,0.009748818,-0.017109737,-0.04775504
2506.5,0.17774618,-0.071070835,0.021960005,0.071079634,0.17702222,-0.06988549,0.02159677,0.07129062,0.17691366,-0.0697462,0.021549568,0.07130026,0.17691863,-0.06975888,0.021550942,0.07129798,0.17691869,-0.06975913,0.021550968,0.07129794,0.0075344145,0.009661781,-0.019120552,-0.048796132,0.00752829,0.009692851,-0.019044723,-0.048748475,0.007525075,0.009704089,-0.019019492,-0.048733115,0.00752338,0.009703442,-0.019025855,-0.048736334,0.0075232983,0.009703424,-0.01902609,-0.048736468
2506.75,0.16975173,-0.07861607,0.016574353,0.07641649,0.17059252,-0.076073855,0.017293692,0.07558468,0.17045751,-0.0761688,0.01720848,0.0756379,0.17040798,-0.07625239,0.017170325,0.075675,0.17040789,-0.07625277,0.017170142,0.07567506,0.007272858,0.009475471,-0.020362388,-0.049385704,0.0072335154,0.009518901,-0.020350758,-0.04940197,0.0072384216,0.00951235,-0.02035392,-0.04939585,0.0072395205,0.00951108,-0.020354353,-0.049395163,0.007239569,0.009510994,-0.020354394,-0.049395137
2507.0,0.15002294,-0.10066827,0.0054583102,0.08871162,0.14954603,-0.10009437,0.0053188726,0.088719964,0.14958946,-0.10010838,0.0053499453,0.08875221,0.14961308,-0.10011225,0.0053680837,0.0887626,0.14961328,-0.10011233,0.0053683184,0.08876272,0.007404063,0.009317912,-0.020426817,-0.049275853,0.0073435456,0.009395618,-0.020395447,-0.04933516,0.007363595,0.009369586,-0.020406757,-0.049313694,0.0073657036,0.009366842,-0.020407874,-0.04931154,0.007365763,0.009366754,-0.020407926,-0.049311463
2507.25,0.15019894,-0.09955757,0.0064436123,0.08941301,0.1504794,-0.09857659,0.0069776922,0.08991689,0.15075308,-0.09845992,0.0072561055,0.09008513,0.15080684,-0.09843816,0.0073120296,0.09011664,0.15080735,-0.098438144,0.0073125735,0.09011686,0.0075863004,0.009090949,-0.020529505,-0.049092248,0.0074891075,0.009218626,-0.02047304,-0.04920083,0.0075176843,0.009180464,-0.020489547,-0.049168356,0.0075202174,0.009177059,-0.020491038,-0.04916542,0.007520303,0.009176929,-0.020491071,-0.04916534
2507.5,0.14947009,-0.09954076,0.006307058,0.0888871,0.15074901,-0.0980686,0.007878952,0.09002917,0.15099962,-0.098063715,0.008056223,0.09016239,0.15103893,-0.09805938,0.008091047,0.09018303,0.1510391,-0.0980594,0.00809104,0.090183094,0.0076159053,0.009060666,-0.020547517,-0.049068112,0.007579297,0.009105854,-0.020525414,-0.04910692,0.0076005645,0.009077378,-0.020537741,-0.049082562,0.007603392,0.009073656,-0.02053935,-0.04907937,0.0076034144,0.0090736,-0.020539422,-0.04907933
2507.75,0.1523399,-0.097193554,0.009539053,0.09113481,0.15507871,-0.094521254,0.013142329,0.09340241,0.15521444,-0.0945198,0.013232801,0.09347585,0.155244,-0.09450629,0.013263721,0.093495294,0.15524197,-0.09451027,0.013260275,0.09349287,0.0073925257,0.009343291,-0.020413883,-0.049310792,0.007423967,0.009299472,-0.020431671,-0.049273454,0.007424608,0.009298487,-0.020432021,-0.049272608,0.0074252523,0.009297626,-0.020432364,-0.04927189,0.0074252076,0.009297663,-0.020432372,-0.049271893
2508.0,0.1518403,-0.09750567,0.008638501,0.09087708,0.15390846,-0.09521262,0.011436425,0.0926764,0.15395397,-0.095253944,0.01143432,0.09269013,0.15396574,-0.09525325,0.011444613,0.09269623,0.15396784,-0.09525293,0.0114468485,0.09269734,0.007398069,0.009339547,-0.020419326,-0.049305245,0.00748099,0.009226048,-0.02046663,-0.0492087,0.0074738786,0.009235151,-0.020462405,-0.049216546,0.0074741207,0.009234812,-0.020462517,-0.049216263,0.0074741542,0.009234745,-0.020462528,-0.04921622
2508.25,0.14883378,-0.1002881,0.0048336685,0.08836128,0.14890254,-0.099329025,0.0051542856,0.08872544,0.14901698,-0.09936476,0.005197771,0.08878594,0.14902961,-0.09936782,0.005205564,0.08879175,0.1490306,-0.09936714,0.0052066743,0.08879265,0.007431425,0.00930424,-0.020450268,-0.04925984,0.0075201616,0.009175748,-0.020497479,-0.049153432,0.0075155273,0.00918144,-0.02049455,-0.04915861,0.0075164065,0.0091803055,-0.020495012,-0.04915765,0.0075164475,0.009180224,-0.02049505,-0.049157605
2508.5,0.15307227,-0.09745197,0.0067631043,0.085415564,0.15617886,-0.09182225,0.008639004,0.0834341,0.15583497,-0.09251437,0.008393079,0.08378958,0.15583244,-0.09254477,0.008390807,0.083804674,0.15583259,-0.092545584,0.008390669,0.08380503,0.007309165,0.009428324,-0.020403743,-0.04931372,0.007343456,0.009381,-0.020416778,-0.04928373,0.0073519982,0.009370986,-0.020419627,-0.049278982,0.007353492,0.0093692,-0.020420223,-0.049277946,0.0073534735,0.009369208,-0.020420182,-0.049277954
2508.75,0.17848232,-0.073350206,0.022816315,0.07090564,0.17744486,-0.07142756,0.022400029,0.07097942,0.17767823,-0.07162946,0.022539705,0.071020745,0.17769864,-0.071647726,0.022554226,0.07102217,0.17769882,-0.07164797,0.02255435,0.07102219,0.0069210343,0.009775672,-0.02035331,-0.049275752,0.0069313496,0.00976992,-0.020348355,-0.049290866,0.0069673285,0.00973822,-0.020350352,-0.049299218,0.0069704503,0.009735424,-0.020350635,-0.04929962,0.006970428,0.009735433,-0.020350646,-0.04929962
2509.0,0.1793164,-0.07392813,0.023113176,0.070617355,0.1782879,-0.0723084,0.022635091,0.0707913,0.17851694,-0.07251502,0.022797946,0.07080639,0.178534,-0.0725315,0.022811078,0.070806436,0.17853439,-0.072531864,0.022811338,0.07080646,0.006660696,0.009981923,-0.020362549,-0.04915047,0.0066204593,0.01002522,-0.020349879,-0.04916726,0.0066871643,0.00996796,-0.020352013,-0.049186796,0.0066914484,0.009964198,-0.020352334,-0.049187705,0.006691888,0.00996384,-0.020352338,-0.04918786
2509.25,0.1778954,-0.07495415,0.021795198,0.07103294,0.17729251,-0.07294841,0.021683637,0.07111232,0.17741549,-0.07322516,0.021737784,0.07110582,0.17742391,-0.07323702,0.021742899,0.071103476,0.17742403,-0.07323726,0.021742936,0.07110347,0.006945532,0.009683758,-0.020439688,-0.0490619,0.006825354,0.009820947,-0.02039389,-0.049133975,0.0068796165,0.009768896,-0.02040233,-0.04913277,0.0068825185,0.009765927,-0.020403031,-0.04913205,0.0068826713,0.009765796,-0.020403065,-0.04913208
2509.5,0.16350365,-0.090003915,0.012273006,0.07962262,0.16533548,-0.08559792,0.013584856,0.07836375,0.16486657,-0.086436324,0.013266057,0.07867746,0.16488618,-0.08641833,0.013279039,0.07866426,0.16488484,-0.086419776,0.013278201,0.07866501,0.0075145587,0.009071775,-0.020617463,-0.048829008,0.007324051,0.009316919,-0.020511962,-0.04902877,0.0073550344,0.009280477,-0.02052502,-0.049006954,0.0073555224,0.009279558,-0.020525578,-0.04900577,0.00735569,0.009279374,-0.02052565,-0.04900567
2509.75,0.14944777,-0.10346802,0.0046317056,0.086899534,0.1489172,-0.102248475,0.004407376,0.087026045,0.14896597,-0.102393426,0.0044341125,0.08700352,0.14895996,-0.10238822,0.004434295,0.0869985,0.1489599,-0.10238811,0.004434347,0.086998396,0.008384649,0.008032711,-0.021021292,-0.048134387,0.008089911,0.008421365,-0.020851709,-0.048468076,0.008078884,0.008435354,-0.020845808,-0.048479218,0.008076049,0.008438973,-0.020844318,-0.048482023,0.008076429,0.008438496,-0.020844553,-0.048481613
2510.0,0.14916378,-0.10385949,0.0046641454,0.08693438,0.14860232,-0.10288464,0.0044618323,0.08706228,0.14860398,-0.10299545,0.004474774,0.087004915,0.14858845,-0.10298953,0.004472591,0.086996935,0.14858815,-0.10298929,0.0044725537,0.08699685,0.008611057,0.007766921,-0.021131262,-0.047950067,0.008359134,0.00809993,-0.020987593,-0.04823522,0.008315776,0.008157531,-0.020963341,-0.048283763,0.008312646,0.008161768,-0.020961635,-0.04828728,0.008312691,0.008161727,-0.020961639,-0.04828726
2510.25,0.1483581,-0.10338979,0.0048134923,0.086556025,0.1475039,-0.10239295,0.004640743,0.08648558,0.14741802,-0.10249184,0.004667446,0.0863669,0.14739303,-0.10248569,0.004669085,0.08635148,0.14739242,-0.10248518,0.0046690255,0.08635129,0.0088435225,0.007506665,-0.021266542,-0.04773862,0.008601934,0.007838782,-0.021132786,-0.04802213,0.008585449,0.0078655295,-0.021124627,-0.048044834,0.00858568,0.007865749,-0.0211249,-0.048045002,0.008586064,0.007865224,-0.021125067,-0.048044592
2510.5,0.14735296,-0.10317821,0.0050756335,0.08583792,0.14606175,-0.102131255,0.0049850084,0.0854642,0.14596215,-0.102249235,0.00504981,0.08531103,0.14594114,-0.102247074,0.005054742,0.08529529,0.14594027,-0.102246754,0.0050548613,0.085294776,0.008781243,0.0076614507,-0.021246534,-0.047872327,0.008497324,0.008083375,-0.02109566,-0.04823279,0.008540969,0.008033548,-0.02112225,-0.048190176,0.008544862,0.008028995,-0.02112465,-0.048186276,0.008545056,0.008028807,-0.021124743,-0.04818611
2510.75,0.14850572,-0.10225555,0.0046167597,0.08730423,0.1477446,-0.10145812,0.004399903,0.087197214,0.14778748,-0.10163063,0.004437819,0.087131366,0.14778696,-0.10163412,0.0044389144,0.087128855,0.14778706,-0.101634376,0.0044390187,0.087128766,0.008221008,0.008344665,-0.020914998,-0.04845625,0.007971529,0.008705277,-0.020777956,-0.04876472,0.008030534,0.008626932,-0.020812005,-0.048697636,0.00803446,0.008621773,-0.020814296,-0.04869323,0.008034494,0.008621674,-0.020814288,-0.04869314
2511.0,0.14869116,-0.10135293,0.0043788403,0.0879351,0.14818358,-0.10079652,0.0042192563,0.08784462,0.14827535,-0.10096311,0.0042739883,0.087815315,0.1482774,-0.10096528,0.0042758808,0.08781541,0.14827725,-0.10096511,0.0042758435,0.08781537,0.007884506,0.008739665,-0.020711366,-0.048792582,0.007693775,0.00900238,-0.020603295,-0.049016755,0.007743448,0.008935342,-0.020631887,-0.048959367,0.007746212,0.008931709,-0.020633515,-0.048956256,0.0077462643,0.008931655,-0.020633511,-0.048956253
2511.25,0.15217651,-0.09768777,0.006168671,0.08544787,0.15673542,-0.09151692,0.00908282,0.08248941,0.15637302,-0.092233695,0.008854166,0.08273866,0.15632498,-0.09229258,0.008824997,0.08276727,0.15632384,-0.092293136,0.00882446,0.08276767,0.007510811,0.009189751,-0.020492133,-0.049165912,0.0074240007,0.009302415,-0.020444043,-0.049257405,0.007448178,0.009270659,-0.020457838,-0.049230784,0.0074491426,0.00926947,-0.020458408,-0.049229756,0.0074490793,0.009269519,-0.020458382,-0.049229823
2511.5,0.17638977,-0.07091743,0.021786641,0.07069628,0.1758881,-0.07022912,0.021921404,0.07048546,0.17597622,-0.07038167,0.02194535,0.07047239,0.1759764,-0.070381135,0.021943402,0.070474796,0.1759763,-0.070380956,0.021943372,0.07047485,0.0072776377,0.009460501,-0.020377424,-0.049350284,0.0072442554,0.00949835,-0.02036447,-0.049368903,0.0072528645,0.00948789,-0.020368576,-0.04936187,0.0072529837,0.009487785,-0.02036862,-0.049361765,0.007252954,0.00948781,-0.02036862,-0.049361773
2511.75,0.1780403,-0.07284154,0.022218388,0.070336275,0.17760858,-0.07225083,0.022178803,0.070345186,0.17764576,-0.07233128,0.02219373,0.070325896,0.17764385,-0.07232563,0.022191737,0.07032833,0.17764366,-0.07232529,0.022191659,0.0703284,0.0070396103,0.009663878,-0.02036551,-0.049285267,0.0069855787,0.009714408,-0.020357907,-0.049283385,0.0069913007,0.009708375,-0.020359516,-0.049281538,0.0069915093,0.009708308,-0.020359445,-0.049281858,0.0069912225,0.00970847,-0.020359483,-0.04928159
2512.0,0.17858183,-0.073602125,0.02220355,0.070594795,0.17822444,-0.07284863,0.02209653,0.07068781,0.17822796,-0.07287456,0.022095535,0.07068301,0.17822559,-0.072869286,0.022093967,0.07068526,0.1782254,-0.072868794,0.022093859,0.07068536,0.006971877,0.009707332,-0.020379435,-0.04922212,0.006894991,0.009782536,-0.020365167,-0.04922915,0.006896712,0.009780996,-0.020365465,-0.04922922,0.006896641,0.009781178,-0.020365264,-0.04922963,0.006896682,0.009781158,-0.020365302,-0.04922965
