Distance,YL_M1_B1_W1_s30,YR_M1_B1_W1_s30,YL_M1_B1_W2_s30,YR_M1_B1_W2_s30,YL_M1_B1_W1_s40,YR_M1_B1_W1_s40,YL_M1_B1_W2_s40,YR_M1_B1_W2_s40,YL_M1_B1_W1_s50,YR_M1_B1_W1_s50,YL_M1_B1_W2_s50,YR_M1_B1_W2_s50,YL_M1_B1_W1_s70,YR_M1_B1_W1_s70,YL_M1_B1_W2_s70,YR_M1_B1_W2_s70,YL_M1_B1_W1_s100,YR_M1_B1_W1_s100,YL_M1_B1_W2_s100,YR_M1_B1_W2_s100,YL_M1_B1_W1_c30,YR_M1_B1_W1_c30,YL_M1_B1_W2_c30,YR_M1_B1_W2_c30,YL_M1_B1_W1_c40,YR_M1_B1_W1_c40,YL_M1_B1_W2_c40,YR_M1_B1_W2_c40,YL_M1_B1_W1_c50,YR_M1_B1_W1_c50,YL_M1_B1_W2_c50,YR_M1_B1_W2_c50,YL_M1_B1_W1_c70,YR_M1_B1_W1_c70,YL_M1_B1_W2_c70,YR_M1_B1_W2_c70,YL_M1_B1_W1_c100,YR_M1_B1_W1_c100,YL_M1_B1_W2_c100,YR_M1_B1_W2_c100
2502.75,0.04290655,-0.0313753,0.06235199,-0.039265,0.031862687,-0.025841802,0.00913401,-0.001797311,0.034541424,-0.027352478,0.026136652,-0.014761701,0.034901243,-0.027539097,0.028024156,-0.016138911,0.034906182,-0.02754163,0.028050788,-0.016158305,0.026681691,-0.017239377,0.041356765,-0.029917307,0.018501077,-0.013098307,-0.008373862,0.008846842,0.0202258,-0.014864497,-0.0012989175,0.0025673658,0.02042566,-0.015046455,-0.00019946694,0.0016119257,0.020428253,-0.015048556,-0.00017495081,0.0015904307
2503.0,0.041174646,-0.030480005,0.05665778,-0.035752967,0.031052139,-0.02514251,0.00161104,0.004279457,0.032891,-0.02641324,0.015802529,-0.006992154,0.033113506,-0.026543282,0.017238822,-0.008092716,0.03311823,-0.026545975,0.017271146,-0.00811746,0.032877456,-0.0073110163,0.13137977,-0.08567514,0.015209699,-0.0090363845,-0.00032003783,0.0015645027,0.017682988,-0.010906875,0.020703824,-0.01625251,0.017930247,-0.010966904,0.02311259,-0.01814054,0.017930891,-0.010962762,0.02316858,-0.018184863
2503.25,0.030854378,-0.021658309,0.048200447,-0.032844953,0.020369481,-0.012949549,-0.008509729,0.0134581905,0.026334662,-0.019548379,0.005478739,0.0008468665,0.026935782,-0.020157523,0.0066461926,-0.00011068955,0.026942741,-0.020164318,0.0066651264,-0.00012626126,0.0048326068,0.0043085404,0.04167954,-0.0338357,-0.0065199696,0.019499026,-0.02600701,0.03033191,-0.0042910986,0.015902508,-0.01525748,0.017673574,-0.0039892457,0.015433129,-0.013979597,0.01624759,-0.003984008,0.015423626,-0.013955994,0.016220223
2503.5,0.010577854,-0.002498895,0.042617742,-0.034083195,0.004275404,0.005566314,-0.016695706,0.025035111,0.0067754798,0.00196369,-0.0024050744,0.009116642,0.0073752888,0.001297228,-0.0013320232,0.007946797,0.0073817074,0.0012902096,-0.0013247626,0.007938683,-0.013542742,0.021603521,-0.0020889435,0.0019148141,-0.017927848,0.027930781,-0.021832692,0.022429109,-0.014984172,0.02408816,-0.01762657,0.017771527,-0.014652237,0.02368017,-0.017239185,0.017366976,-0.014648419,0.023674607,-0.017227033,0.017353214
2503.75,0.021962922,-0.013269827,0.04591031,-0.03372199,0.0049335286,0.003624633,-0.004822775,0.011750523,0.005938474,0.0020666346,0.007272619,-0.0009141639,0.0063844137,0.0015945658,0.0081663625,-0.0018205717,0.006389156,0.0015895963,0.008172148,-0.001826454,-0.006103594,0.011714935,0.028961789,-0.028439157,-0.016762804,0.025364356,-0.015042143,0.013825268,-0.015105791,0.022284355,-0.0056474824,0.002817668,-0.014864519,0.021913536,-0.0047490094,0.0018214136,-0.014862966,0.02191091,-0.00474233,0.0018141866
2504.0,0.032177176,-0.022867762,0.05480827,-0.037564985,0.00851617,-0.0011570454,0.009581949,-0.0036728568,0.0073787607,-0.00014811754,0.019969031,-0.014065087,0.0076279677,-0.00040537864,0.020873297,-0.014918014,0.0076333247,-0.0004106313,0.02087899,-0.01492269,0.008459445,0.002265703,0.06593379,-0.050878376,-0.008408379,0.014691267,0.023774555,-0.022767574,-0.007289484,0.012873389,0.032465488,-0.030619092,-0.007116314,0.012685046,0.033093624,-0.031135567,-0.007113952,0.012683164,0.033099793,-0.031139754
2504.25,0.019005682,-0.010638945,0.054377604,-0.04177788,-0.0058175214,0.009236701,0.019179266,-0.014708601,-0.005236849,0.008888975,0.024312064,-0.019900847,-0.005203083,0.008882284,0.024869435,-0.020457167,-0.0052045714,0.008883715,0.024870224,-0.02045799,0.0056829713,0.0043353997,0.06680845,-0.051563717,-0.0013980195,0.009057675,0.045916386,-0.03779587,-0.0012448467,0.00896956,0.04784154,-0.03924132,-0.0011838414,0.008917693,0.048090056,-0.039422728,-0.0011825636,0.00891643,0.048093833,-0.03942553
2504.5,0.018723704,-0.009773903,0.058649305,-0.0452616,-0.0009226985,0.004516922,0.022440448,-0.017988995,0.0015432723,0.002377838,0.025270965,-0.02054444,0.0014548637,0.0024983287,0.025713522,-0.020967916,0.0014526658,0.002500847,0.02571876,-0.020973023,0.0049536675,0.0049124956,0.06770077,-0.052350886,0.0015114509,0.0061560124,0.05325228,-0.04317052,0.001560431,0.006144248,0.053656258,-0.043457516,0.0015683062,0.00614186,0.053708553,-0.043493778,0.001568269,0.0061419085,0.053708658,-0.043493874
2504.75,0.02107758,-0.011659354,0.06064787,-0.045996986,0.012062974,-0.008041315,0.02248184,-0.016875789,0.0150348395,-0.010663338,0.025105566,-0.018706668,0.0150718875,-0.010663323,0.02542146,-0.018970918,0.015068106,-0.010660186,0.025416821,-0.018967602,0.0072936118,0.0046163388,0.078711286,-0.059032597,0.0022802316,0.0049464703,0.04819689,-0.0392906,0.0022403784,0.0051582083,0.04992401,-0.040580772,0.0022180192,0.005215425,0.050303325,-0.04086563,0.0022179633,0.0052158646,0.050307103,-0.040868424
2505.0,0.023967411,-0.0141413435,0.0633562,-0.046991237,0.020079087,-0.0155406445,0.024203595,-0.016970854,0.021598678,-0.016816474,0.02487062,-0.017123941,0.021589652,-0.016797371,0.02498012,-0.01721549,0.021588817,-0.01679629,0.024984222,-0.01721917,0.008861769,0.0040544122,0.08211896,-0.06073957,0.0077852793,-0.0025744662,0.012523994,-0.009790987,0.009005778,-0.0038734823,0.007580449,-0.005317636,0.008899499,-0.003760144,0.008048975,-0.005744107,0.008899692,-0.0037603453,0.008048102,-0.0057433173
2505.25,0.016770061,-0.007331483,0.06386229,-0.05005809,0.017982554,-0.013057128,0.02763364,-0.020316556,0.018510345,-0.01353877,0.026526663,-0.019284237,0.018507037,-0.013545774,0.026349332,-0.019136224,0.018501174,-0.013543092,0.02632299,-0.019115359,0.010038007,0.004662756,0.092402846,-0.06717073,0.0058867782,-0.00017633289,0.02415838,-0.019870944,0.007710185,-0.0024308078,0.013773171,-0.0108726695,0.007683035,-0.002403602,0.013847184,-0.010937326,0.0076836683,-0.002404347,0.013843618,-0.010934152
2505.5,0.007889021,0.00059863925,0.06457936,-0.05371464,0.019233204,-0.0131873265,0.03374438,-0.025104336,0.019618716,-0.013579853,0.032219287,-0.023766868,0.019572463,-0.013559021,0.03188273,-0.023500297,0.019572105,-0.013559006,0.031877693,-0.023496233,0.01308332,0.0048308,0.10862416,-0.07685851,0.0050207004,0.0021791868,0.041270163,-0.033375032,0.005261954,0.0015104488,0.036610395,-0.029789902,0.005214773,0.0015499443,0.03663615,-0.029819526,0.0052138604,0.0015496649,0.036625735,-0.029811867
2505.75,0.0014311671,0.005943842,0.060278412,-0.05190874,0.016257629,-0.009866789,0.036691967,-0.02797946,0.012768123,-0.0066290945,0.035801187,-0.028025925,0.012181308,-0.006094791,0.035348617,-0.02775767,0.012177948,-0.006091632,0.035346016,-0.027756065,0.0145033,0.003586147,0.10122724,-0.07099982,0.0072041787,0.0018714331,0.044492714,-0.035618357,0.005907193,0.0029538348,0.042194534,-0.034113415,0.0057623014,0.0030755065,0.041949525,-0.033950575,0.005755402,0.0030802637,0.0419119,-0.03392388
2506.0,0.0042031184,0.0042870715,0.04860289,-0.040649824,0.0061219484,0.0016919598,0.030637022,-0.02397415,0.0016751811,0.005943112,0.031065155,-0.025231387,0.0013264865,0.0062814206,0.030613389,-0.024850447,0.001322899,0.006284818,0.030603759,-0.02484176,-0.0008918457,0.010936014,0.043532588,-0.03552162,-0.0067735836,0.017447904,-0.002856044,0.0039025694,-0.012305554,0.023500573,-0.010769604,0.011087611,-0.01262201,0.023865629,-0.011367815,0.011675127,-0.01263541,0.023881301,-0.011399748,0.0117071755
2506.25,0.009588014,-0.001127094,0.032780133,-0.025025126,0.002488412,0.0051182806,0.031243864,-0.025354821,0.00021551177,0.0074195415,0.030307155,-0.024697922,-2.894178e-05,0.00765492,0.029795777,-0.024236009,-3.213063e-05,0.0076579303,0.02978747,-0.024228424,-0.0045969374,0.013901178,0.032653052,-0.02726341,-0.012902241,0.022482838,-0.0055247117,0.006136693,-0.016421113,0.02581439,-0.010663921,0.010437798,-0.01657584,0.025984589,-0.011162741,0.010915361,-0.0165747,0.025980394,-0.0111519825,0.01090138
2506.5,0.019447718,-0.0110600665,0.026508618,-0.017936554,0.0051758066,0.002635859,0.037730094,-0.030884199,0.0027482547,0.005019307,0.03567447,-0.029390186,0.0024085902,0.0053325146,0.034897577,-0.028725587,0.0024032257,0.0053373873,0.03488372,-0.028713591,0.00416838,0.0062071458,0.057542577,-0.045690827,-0.010089602,0.017402008,0.01487398,-0.014832519,-0.013171684,0.020648941,0.004052324,-0.00526163,-0.013494026,0.021027535,0.002767656,-0.0040703863,-0.013502181,0.021037225,0.0027348958,-0.0040398464
2506.75,0.016786512,-0.009246707,0.016468756,-0.009429812,0.0059897974,0.0015231371,0.033880394,-0.027336199,0.0042639896,0.003112726,0.030023169,-0.02407132,0.0039039515,0.003437154,0.028926682,-0.023105614,0.0038956404,0.0034448206,0.028904606,-0.023086194,0.008842979,0.00064361095,0.046842553,-0.037514962,0.003521841,0.0055326894,0.028323885,-0.023806728,-0.00025771186,0.009570718,0.015225865,-0.01298026,-0.0006964244,0.010088954,0.013629297,-0.011578135,-0.00070467964,0.010099102,0.013596417,-0.011548869
2507.0,0.0072231404,0.00022923201,-0.004576822,0.010792553,0.0104765445,-0.0038206428,0.015223009,-0.00935002,0.010154296,-0.0034712702,0.0097109275,-0.003971033,0.010038972,-0.0033331513,0.00845115,-0.0027238056,0.010034803,-0.0033284575,0.008437156,-0.0027099364,0.0099164955,-0.00059018657,0.048528463,-0.03873291,0.007954482,0.0012256876,0.043605115,-0.035323635,0.0055317953,0.003135156,0.03324529,-0.027703173,0.0052456595,0.0033769235,0.031784445,-0.026580267,0.0052411817,0.0033805817,0.031760395,-0.026561685
2507.25,0.0026049875,0.0044724643,-0.012338119,0.019566014,0.020968314,-0.016361065,0.0046863323,0.0008733608,0.0204896,-0.015814446,-0.00025209505,0.0053442884,0.020415891,-0.015712477,-0.0012166584,0.0062216725,0.020414453,-0.01571057,-0.0012233835,0.0062277876,0.009932701,-0.0028567575,0.028951744,-0.024030015,0.009035822,-0.0017905682,0.031506356,-0.026046507,0.011296559,-0.005308915,0.0122543005,-0.010113709,0.011606388,-0.005701706,0.010184851,-0.008300848,0.011612482,-0.0057095587,0.010140605,-0.008261718
2507.5,-0.005783085,0.010267958,-0.0041444516,0.01045274,0.021955978,-0.018192485,0.003113809,0.0023393556,0.021906856,-0.018128075,-0.0016802633,0.0066281036,0.02194364,-0.018140987,-0.002648172,0.007503506,0.021942504,-0.018139705,-0.0026577655,0.007512048,0.008689083,-0.0034232363,0.010953568,-0.008482628,0.011908501,-0.0067027807,-5.8569014e-05,0.0015491843,0.012693817,-0.007484257,-0.004284421,0.005646728,0.012733415,-0.007521279,-0.004530672,0.00589025,0.012733396,-0.0075212717,-0.0045327153,0.0058923736
2507.75,0.0029969066,0.0040188506,-0.011604025,0.017846096,0.027659994,-0.023164239,-0.00091472734,0.006085731,0.026779216,-0.022418745,-0.004895608,0.009422928,0.026660379,-0.022310112,-0.005559462,0.009989675,0.026654977,-0.022305198,-0.005576941,0.010004563,0.008290421,-0.0030140728,0.012487413,-0.009826958,0.015128747,-0.009784304,-0.006916737,0.0077946037,0.014793754,-0.009461142,-0.0074718725,0.008439012,0.014770236,-0.009438135,-0.007516386,0.0084906,0.014769506,-0.009437434,-0.0075168554,0.008491263
2508.0,0.0013669692,0.006694466,-0.018829789,0.02728657,0.026016053,-0.021695688,-0.0048040953,0.009350549,0.02419852,-0.019747362,-0.007633392,0.01181706,0.02395222,-0.019477323,-0.008084952,0.012221511,0.023947429,-0.019471869,-0.0080971,0.012232345,0.0045217313,0.0028044023,0.043252982,-0.035278432,0.015076693,-0.009656161,-0.0027257036,0.0035428181,0.01499052,-0.009556517,-0.0051100533,0.0058804527,0.015010282,-0.009571634,-0.0054168645,0.006181985,0.015013607,-0.009574592,-0.005433129,0.006197408
2508.25,-0.00030049682,0.011853516,-0.04208479,0.056681164,0.01717918,-0.011691622,-0.007481846,0.012173336,0.01165143,-0.0052396655,-0.01213494,0.017448228,0.011236381,-0.004721977,-0.01280518,0.018209293,0.011224885,-0.004706949,-0.012841,0.018247947,-0.0021672063,0.009753045,0.03574864,-0.029790483,0.010017447,-0.004011415,0.0040320307,-0.0025046244,0.00925561,-0.0026483946,-0.0071648024,0.008510858,0.009247471,-0.0025401935,-0.00850814,0.009890653,0.009243686,-0.0025326982,-0.008546185,0.00993032
2508.5,-0.00022119656,0.014401346,-0.05735987,0.07678586,0.007062383,0.00061366707,-0.00974763,0.015931493,0.004507832,0.004145652,-0.017232925,0.024807913,0.004476264,0.004290119,-0.018246122,0.025970232,0.0044734403,0.0042959377,-0.0182699,0.025998203,-0.018587265,0.030262021,-0.010444025,0.014398716,0.002495136,0.0059302896,-0.0121224765,0.014611851,0.0024669804,0.008434862,-0.030109866,0.0360458,0.0025920384,0.0085544735,-0.031594537,0.03794887,0.0025899597,0.0085633695,-0.03162972,0.03799565
2508.75,0.0010063909,0.013008565,-0.057192627,0.07563786,0.00789145,8.814037e-06,-0.004603277,0.010909891,0.006831456,0.0017687827,-0.01298585,0.019977871,0.0069360696,0.0017444789,-0.013996739,0.02104827,0.006939005,0.0017424077,-0.014007169,0.021058986,-0.010301534,0.024301205,-0.03833148,0.049430676,-0.0008519739,0.009759586,-0.02082021,0.02402271,-0.00023942068,0.0113922395,-0.034288235,0.040868014,-0.00016922131,0.011508696,-0.035209432,0.04209545,-0.00017761067,0.011523694,-0.03523556,0.04213216
2509.0,0.00026233494,0.013954014,-0.05771691,0.07691973,0.008735672,-0.0010122657,0.0001661079,0.0060316958,0.008542303,-0.00037045777,-0.007973181,0.014375091,0.008728784,-0.00051145256,-0.008817854,0.015223168,0.008730069,-0.00051184,-0.008830759,0.015236447,-0.006888505,0.023690995,-0.05190099,0.06961794,-0.0032120235,0.012278393,-0.017897801,0.02050031,-0.00071176514,0.012012918,-0.03412234,0.040349018,-0.00053922087,0.012017313,-0.035104766,0.041638672,-0.00055400655,0.0120427385,-0.035144486,0.041695103
2509.25,-0.0015308857,0.01624398,-0.05962759,0.08089313,0.00475375,0.003295444,-0.0037060948,0.010476403,0.0046891756,0.0039391667,-0.011673891,0.01905996,0.004784573,0.0038907304,-0.012328779,0.01975299,0.004786901,0.0038888752,-0.012335268,0.019759575,-0.0062477775,0.025099983,-0.058378063,0.080262415,-0.010420218,0.022137702,-0.019714365,0.023427311,-0.007405538,0.02104218,-0.035193764,0.04310613,-0.0071840696,0.020965736,-0.03614243,0.044392474,-0.0071763135,0.02096112,-0.03616546,0.04442349
2509.5,-0.0022099502,0.016745515,-0.05985384,0.08163361,0.0017028525,0.0062192753,-0.010213668,0.017790077,0.0014936328,0.0072777644,-0.017646924,0.026368612,0.0014497861,0.0073609278,-0.018010268,0.02680036,0.0014505647,0.0073612854,-0.018020358,0.026811896,-0.007930525,0.02696318,-0.057992943,0.08090846,-0.011829086,0.023790909,-0.016408453,0.020822428,-0.012379374,0.025773872,-0.026460538,0.033380825,-0.012523714,0.02601074,-0.02693704,0.034011435,-0.012524381,0.026014395,-0.026958527,0.03403943
2509.75,-0.008990241,0.017402336,-0.043470856,0.062431358,-0.009732183,0.013642572,-0.0053547546,0.012836263,-0.01104233,0.015314877,-0.0093126595,0.017934637,-0.011178454,0.015432477,-0.009260181,0.017901102,-0.011179056,0.015433326,-0.009264392,0.017906321,-0.0110365935,0.029488087,-0.05412121,0.07570991,-0.0119709,0.021849044,-0.0009981636,0.004101455,-0.016656604,0.028163096,-0.011126703,0.015360281,-0.017037146,0.028654132,-0.011612019,0.015927274,-0.017039355,0.028657787,-0.011622028,0.015939165
2510.0,-0.012709107,0.019038886,-0.03563064,0.05222453,-0.01067267,0.014124945,-0.0061035,0.013761697,-0.012759361,0.016316786,-0.008034158,0.01679931,-0.012846943,0.016385332,-0.007879808,0.016648764,-0.012845933,0.016384333,-0.0078801615,0.01664878,-0.010773458,0.028745523,-0.052836522,0.073388204,-0.006671924,0.013784893,0.023403648,-0.019801624,-0.009430673,0.017041467,0.018862925,-0.015862748,-0.009582724,0.017229576,0.018740242,-0.015752666,-0.009581614,0.017228175,0.018726785,-0.015740529
2510.25,-0.013887364,0.019861892,-0.033393756,0.048881605,-0.011042628,0.01443252,-0.0051868483,0.0128091555,-0.0128645245,0.016328253,-0.0068955086,0.015470814,-0.01291706,0.016367465,-0.0067897467,0.015364666,-0.012916073,0.016366273,-0.0067879837,0.0153621975,-0.007889006,0.02370325,-0.047899872,0.06395644,-0.0046287887,0.011296008,0.02884055,-0.024390243,-0.005280275,0.012138985,0.030338721,-0.025665171,-0.0053275637,0.0122031085,0.030518558,-0.025816403,-0.0053250976,0.012199193,0.030494284,-0.025796168
2510.5,-0.013820637,0.019718066,-0.032545254,0.04774315,-0.012512837,0.015350863,0.0030675484,0.0036714673,-0.013384819,0.016296506,0.0005875034,0.0068069696,-0.013385318,0.016295657,0.00058490876,0.0068101697,-0.013384795,0.016295068,0.00058509037,0.0068097897,-0.0040149204,0.01601623,-0.036433436,0.045404926,-0.0045163594,0.011276338,0.032007247,-0.027002625,-0.0045919158,0.011353675,0.031677138,-0.026735693,-0.0045976155,0.011360582,0.031677898,-0.026736625,-0.0045963153,0.011358544,0.031666532,-0.02672723
2510.75,-0.008726876,0.01707688,-0.040652104,0.05831113,-0.012089223,0.015326679,0.0041166777,0.0024576727,-0.01247089,0.015755892,0.0013667261,0.005731996,-0.0124608595,0.015740022,0.0013286928,0.0057719424,-0.0124609675,0.015740335,0.0013256585,0.005775515,-0.006127067,0.021788437,-0.048827834,0.06485203,-0.0023769327,0.009042166,0.032341383,-0.027146555,-0.0025872253,0.0090465285,0.027195007,-0.022902854,-0.0025696866,0.00901771,0.02695134,-0.022697516,-0.0025679246,0.009015236,0.026934369,-0.022683188
2511.0,-0.0022601336,0.016291715,-0.05692725,0.077583015,-0.0017979816,0.009588003,-0.008827581,0.01659922,-0.0009963438,0.009283051,-0.014784456,0.023496967,-0.0009470135,0.0092379525,-0.014904724,0.023626681,-0.0009455681,0.009236053,-0.014902566,0.023623746,-0.0060223974,0.025202695,-0.05973298,0.08311812,0.0031286813,0.0036614537,0.013679715,-0.0109812245,0.004041642,0.0028410554,0.0023122933,-0.00039672107,0.0040741116,0.0028182715,0.0019102115,-6.996095e-06,0.004074283,0.0028190352,0.0018992443,3.5092235e-06
2511.25,-0.0018737391,0.01659178,-0.059700634,0.08117753,0.004293967,0.004799843,-0.017346712,0.025320843,0.0050138272,0.005168125,-0.02835537,0.037697144,0.00503901,0.00515195,-0.02847502,0.0378254,0.0050419345,0.005147584,-0.028465696,0.037813295,-0.0040942393,0.02460081,-0.06540298,0.09258798,0.0071687587,0.002831675,-0.03088122,0.035567317,0.0073692165,0.003883019,-0.037354834,0.04396175,0.0073390044,0.003960125,-0.03754852,0.044230968,0.0073399954,0.0039592944,-0.037549905,0.044232305
2511.5,-0.0012793951,0.015909486,-0.058916096,0.07972198,0.016786493,-0.007235095,-0.021542516,0.027257439,0.016311254,-0.006251812,-0.03064467,0.03677158,0.01621351,-0.0061419234,-0.030694462,0.036853783,0.016217392,-0.0061467737,-0.030685917,0.03684356,-0.0029157437,0.024955364,-0.07147504,0.10418824,0.008073159,0.0042180866,-0.042325586,0.050527535,0.0074177273,0.0060693696,-0.0467629,0.056985065,0.0073552765,0.006172359,-0.0468892,0.057183087,0.0073569305,0.0061686486,-0.04688213,0.05717223
2511.75,-0.0010988824,0.015669473,-0.058307555,0.078831665,0.014171716,-0.004152164,-0.021486705,0.027979571,0.0125829205,-0.0019078925,-0.030532919,0.038041756,0.012433115,-0.0017449781,-0.030514497,0.038073443,0.012437023,-0.0017503649,-0.03049821,0.0380544,-0.0034287684,0.024266466,-0.069336854,0.09936766,0.0018054061,0.013713419,-0.052619115,0.06563633,0.0010809973,0.015353031,-0.055419363,0.07031656,0.0010187924,0.015435163,-0.055459872,0.07039599,0.0010120608,0.0154409595,-0.05545333,0.07038617
